seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
6	24743336	24743736	401	*	Promoter (1-2kb)	6	24742302	24751921	9620	1	ENSG00000224164	ENST00000453179	1034	105374978	LINC02828	long intergenic non-protein coding RNA 2828
19	43325734	43326134	401	*	Distal Intergenic	19	43328989	43331544	2556	2	ENSG00000231412	ENST00000595748	5410	128193286	LINC03078	long intergenic non-protein coding RNA 3078
8	127800718	127801118	401	*	Intron (ENST00000667305/ENSG00000249859, intron 1 of 8)	8	127796033	128101256	305224	1	ENSG00000249859	ENST00000523068	4685	5820	PVT1	Pvt1 oncogene
17	62963316	62963716	401	*	Promoter (2-3kb)	17	62966235	63427703	461469	1	ENSG00000170921	ENST00000689528	-2519	26115	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2
21	43600631	43601031	401	*	Intron (ENST00000291560/ENSG00000160207, intron 7 of 8)	21	43609887	43609989	103	2	ENSG00000278433	ENST00000613967	8958	102464825	MIR6070	microRNA 6070
9	129656792	129657192	401	*	Distal Intergenic	9	129665647	129722674	57028	1	ENSG00000167157	ENST00000372469	-8455	51450	PRRX2	paired related homeobox 2
15	80105558	80105958	401	*	Intron (ENST00000613266/ENSG00000086666, intron 2 of 6)	15	80121719	80123067	1349	1	ENSG00000086666	ENST00000561017	-15761	54469	ZFAND6	zinc finger AN1-type containing 6
13	76856065	76856465	401	*	Distal Intergenic	13	76552807	76846524	293718	2	ENSG00000285572	ENST00000648060	-9541	124903183	LOC124903183	uncharacterized LOC124903183
5	115857959	115858359	401	*	Intron (ENST00000514118/ENSG00000177879, intron 1 of 2)	5	115866661	115895162	28502	1	ENSG00000177879	ENST00000507436	-8302	1176	AP3S1	adaptor related protein complex 3 subunit sigma 1
4	6763509	6763909	401	*	Promoter (<=1kb)	4	6763508	6767660	4153	1	ENSG00000287331	ENST00000666330	1	105374367	LOC105374367	uncharacterized LOC105374367
5	73764581	73764981	401	*	Intron (ENST00000296794/ENSG00000214944, intron 4 of 34)	5	73778039	73786491	8453	2	ENSG00000249293	ENST00000506717	21510	NA	NA	NA
8	102535693	102536093	401	*	Promoter (<=1kb)	8	102535880	102539943	4064	1	ENSG00000253633	ENST00000659499	0	107986898	LINC03047	long intergenic non-protein coding RNA 3047
15	43330325	43330725	401	*	Promoter (<=1kb)	15	43330672	43354569	23898	1	ENSG00000168803	ENST00000562188	0	161823	MAPDA	N6-Methyl-AMP deaminase
9	89180143	89180543	401	*	Promoter (1-2kb)	9	89005771	89178818	173048	2	ENSG00000148082	ENST00000375835	-1325	53358	SHC3	SHC adaptor protein 3
17	4161239	4161639	401	*	Promoter (2-3kb)	17	4163910	4164713	804	1	ENSG00000263165	ENST00000573371	-2271	NA	NA	NA
3	150248359	150248759	401	*	Distal Intergenic	3	150241777	150241860	84	1	ENSG00000278234	ENST00000622185	6582	NA	NA	NA
19	2627493	2627893	401	*	Promoter (2-3kb)	19	2630715	2630793	79	1	ENSG00000277904	ENST00000618087	-2822	102465838	MIR7850	microRNA 7850
2	231877868	231878268	401	*	Distal Intergenic	2	231892242	231892298	57	2	ENSG00000222246	ENST00000410314	14030	100302126	MIR1471	microRNA 1471
17	66567708	66568108	401	*	Intron (ENST00000413366/ENSG00000154229, intron 3 of 16)	17	66638271	66638374	104	1	ENSG00000252685	ENST00000516876	-70163	106479977	RNU6-928P	RNA, U6 small nuclear 928, pseudogene
19	48993260	48993660	401	*	Promoter (<=1kb)	19	48968130	48993309	25180	2	ENSG00000104812	ENST00000323798	0	2997	GYS1	glycogen synthase 1
3	46943801	46944201	401	*	Intron (ENST00000425441/ENSG00000160799, intron 3 of 8)	3	46921748	46924159	2412	2	ENSG00000160799	ENST00000604367	-19642	151903	CCDC12	coiled-coil domain containing 12
11	64335072	64335472	401	*	Intron (ENST00000690790/ENSG00000236935, intron 1 of 2)	11	64325050	64340154	15105	2	ENSG00000236935	ENST00000690790	4682	102723878	LOC102723878	uncharacterized LOC102723878
7	27135829	27136229	401	*	Intron (ENST00000518848/ENSG00000254369, intron 1 of 2)	7	27110388	27140206	29819	2	ENSG00000105997	ENST00000522788	3977	3200	HOXA3	homeobox A3
1	146037911	146038311	401	*	Promoter (1-2kb)	1	146017547	146036746	19200	2	ENSG00000168509	ENST00000636675	-1165	148738	HJV	hemojuvelin BMP co-receptor
20	50415303	50415703	401	*	Distal Intergenic	20	50429190	50429483	294	2	ENSG00000244376	ENST00000497504	13780	106481097	RN7SL636P	RNA, 7SL, cytoplasmic 636, pseudogene
15	42085296	42085696	401	*	Promoter (1-2kb)	15	42081117	42084038	2922	2	ENSG00000159337	ENST00000560132	-1258	283748	PLA2G4D	phospholipase A2 group IVD
15	40405513	40405913	401	*	Promoter (<=1kb)	15	40405795	40411351	5557	1	ENSG00000128928	ENST00000610693	0	3712	IVD	isovaleryl-CoA dehydrogenase
8	29125468	29125868	401	*	Intron (ENST00000523661/ENSG00000254129, intron 1 of 2)	8	29140044	29140729	686	1	ENSG00000254129	ENST00000517632	-14176	NA	NA	NA
19	6066717	6067117	401	*	Promoter (<=1kb)	19	6067953	6077119	9167	1	ENSG00000267262	ENST00000587759	-836	NA	NA	NA
14	75230469	75230869	401	*	Distal Intergenic	14	75257620	75258971	1352	2	ENSG00000289340	ENST00000692096	28102	NA	NA	NA
9	116156754	116157154	401	*	Promoter (2-3kb)	9	116153791	116402321	248531	1	ENSG00000182752	ENST00000328252	2963	5069	PAPPA	pappalysin 1
2	44599103	44599503	401	*	Intron (ENST00000378494/ENSG00000143919, intron 3 of 10)	2	44676594	44743657	67064	1	ENSG00000143919	ENST00000477830	-77091	79823	CAMKMT	calmodulin-lysine N-methyltransferase
19	14519943	14520343	401	*	Promoter (1-2kb)	19	14514782	14518407	3626	2	ENSG00000132002	ENST00000595139	-1536	3337	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1
1	155038517	155038917	401	*	Intron (ENST00000525273/ENSG00000163357, intron 4 of 14)	1	155033970	155049264	15295	1	ENSG00000163357	ENST00000368419	4547	149095	DCST1	DC-STAMP domain containing 1
16	50806442	50806842	401	*	Promoter (<=1kb)	16	50806668	50807629	962	1	ENSG00000261703	ENST00000565327	0	105371252	LINC02168	long intergenic non-protein coding RNA 2168
15	72375787	72376187	401	*	Promoter (<=1kb)	15	72340924	72376014	35091	2	ENSG00000213614	ENST00000268097	0	3073	HEXA	hexosaminidase subunit alpha
20	50980137	50980537	401	*	Distal Intergenic	20	50999370	51010019	10650	1	ENSG00000232358	ENST00000424566	-18833	NA	NA	NA
3	61630438	61630838	401	*	Intron (ENST00000495879/ENSG00000144724, intron 1 of 2)	3	61561911	62293329	731419	1	ENSG00000144724	ENST00000295874	68527	5793	PTPRG	protein tyrosine phosphatase receptor type G
6	2029162	2029562	401	*	Intron (ENST00000530927/ENSG00000112699, intron 4 of 10)	6	1930107	2043433	113327	2	ENSG00000112699	ENST00000530459	13871	2762	GMDS	GDP-mannose 4,6-dehydratase
1	201275299	201275699	401	*	Distal Intergenic	1	201283452	201332993	49542	1	ENSG00000081277	ENST00000263946	-7753	5317	PKP1	plakophilin 1
13	106521165	106521565	401	*	Exon (ENST00000646480/ENSG00000284966, exon 3 of 3)	13	106489810	106516447	26638	2	ENSG00000125266	ENST00000643990	-4718	1948	EFNB2	ephrin B2
5	56656855	56657255	401	*	Distal Intergenic	5	56511567	56606232	94666	2	ENSG00000225940	ENST00000648716	-50623	NA	NA	NA
10	93071823	93072223	401	*	Promoter (<=1kb)	10	93071972	93073466	1495	1	ENSG00000279607	ENST00000624651	0	NA	NA	NA
16	28623414	28623814	401	*	Promoter (<=1kb)	16	28605592	28623553	17962	2	ENSG00000289755	ENST00000562058	0	6817	SULT1A1	sulfotransferase family 1A member 1
17	19940705	19941105	401	*	3' UTR	17	19936002	19947475	11474	2	ENSG00000108599	ENST00000460046	6370	11216	AKAP10	A-kinase anchoring protein 10
9	5446406	5446806	401	*	Distal Intergenic	9	5450503	5470566	20064	1	ENSG00000120217	ENST00000381573	-3697	29126	CD274	CD274 molecule
1	51648389	51648789	401	*	Intron (ENST00000371714/ENSG00000117859, intron 4 of 25)	1	51617114	51776912	159799	1	ENSG00000117859	ENST00000489990	31275	114883	OSBPL9	oxysterol binding protein like 9
10	3689885	3690285	401	*	Distal Intergenic	10	3748966	3763712	14747	1	ENSG00000229672	ENST00000661014	-58681	NA	NA	NA
2	170123147	170123547	401	*	Distal Intergenic	2	170119996	170120098	103	2	ENSG00000252807	ENST00000516998	-3049	106480010	RNU6-1006P	RNA, U6 small nuclear 1006, pseudogene
8	144251475	144251875	401	*	Promoter (2-3kb)	8	144254422	144255637	1216	1	ENSG00000179832	ENST00000528664	-2547	727957	MROH1	maestro heat like repeat family member 1
X	47297868	47298268	401	*	Promoter (<=1kb)	23	47297852	47298721	870	1	ENSG00000203402	ENST00000366224	16	NA	NA	NA
3	51671699	51672099	401	*	Promoter (<=1kb)	3	51671828	51699572	27745	1	ENSG00000164081	ENST00000457927	0	51368	TEX264	testis expressed 264, ER-phagy receptor
6	108564231	108564631	401	*	Intron (ENST00000343882/ENSG00000118689, intron 2 of 3)	6	108560917	108684774	123858	1	ENSG00000118689	ENST00000406360	3314	2309	FOXO3	forkhead box O3
5	74326955	74327355	401	*	Intron (ENST00000512458/ENSG00000249343, intron 2 of 3)	5	74322501	74328307	5807	1	ENSG00000249343	ENST00000667820	4454	101929082	LINC01333	long intergenic non-protein coding RNA 1333
9	97238176	97238576	401	*	Promoter (<=1kb)	9	97238449	97291993	53545	1	ENSG00000254876	ENST00000527128	0	100499484	SUGT1P4-STRA6LP	SUGT1P4-STRA6LP readthrough
2	45938770	45939170	401	*	Intron (ENST00000306156/ENSG00000171132, intron 2 of 14)	2	45978095	45984681	6587	1	ENSG00000171132	ENST00000489067	-38925	5581	PRKCE	protein kinase C epsilon
12	110384309	110384709	401	*	Promoter (1-2kb)	12	110376132	110383265	7134	2	ENSG00000196510	ENST00000471602	-1044	51434	ANAPC7	anaphase promoting complex subunit 7
8	102281131	102281531	401	*	Exon (ENST00000520539/ENSG00000104517, exon 41 of 59)	8	102271194	102276820	5627	2	ENSG00000104517	ENST00000521566	-4311	51366	UBR5	ubiquitin protein ligase E3 component n-recognin 5
6	107675251	107675651	401	*	Distal Intergenic	6	107697299	107700218	2920	2	ENSG00000280135	ENST00000623300	24567	NA	NA	NA
22	38218556	38218956	401	*	Distal Intergenic	22	38111754	38214778	103025	2	ENSG00000184381	ENST00000660610	-3778	8398	PLA2G6	phospholipase A2 group VI
3	107421183	107421583	401	*	Promoter (<=1kb)	3	107272630	107421221	148592	2	ENSG00000239828	ENST00000599431	0	NA	NA	NA
19	33071906	33072306	401	*	Distal Intergenic	19	33067175	33067433	259	1	ENSG00000267725	ENST00000591021	4731	NA	NA	NA
6	108673607	108674007	401	*	Intron (ENST00000343882/ENSG00000118689, intron 3 of 3)	6	108656346	108680751	24406	1	ENSG00000118689	ENST00000540898	17261	2309	FOXO3	forkhead box O3
5	150350528	150350928	401	*	Distal Intergenic	5	150357629	150398429	40801	1	ENSG00000070814	ENST00000650162	-6701	6949	TCOF1	treacle ribosome biogenesis factor 1
5	113989523	113989923	401	*	Distal Intergenic	5	114055926	114229386	173461	1	ENSG00000080709	ENST00000512927	-66003	3781	KCNN2	potassium calcium-activated channel subfamily N member 2
17	50440475	50440875	401	*	Intron (ENST00000510410/ENSG00000167107, intron 1 of 13)	17	50450179	50450725	547	2	ENSG00000262759	ENST00000571150	9850	NA	NA	NA
7	69659914	69660314	401	*	Intron (ENST00000644939/ENSG00000158321, intron 1 of 18)	7	69643303	70194820	551518	1	ENSG00000158321	ENST00000476695	16611	26053	AUTS2	activator of transcription and developmental regulator AUTS2
7	143240340	143240740	401	*	Distal Intergenic	7	143244093	143265092	21000	1	ENSG00000197448	ENST00000436038	-3353	373156	GSTK1	glutathione S-transferase kappa 1
5	149747483	149747883	401	*	Intron (ENST00000360453/ENSG00000155846, intron 1 of 10)	5	149732825	149732890	66	1	ENSG00000199047	ENST00000362177	14658	494327	MIR378A	microRNA 378a
15	73941926	73942326	401	*	Exon (ENST00000566011/ENSG00000129038, exon 2 of 8)	15	73946368	73949575	3208	1	ENSG00000129038	ENST00000566530	-4042	4016	LOXL1	lysyl oxidase like 1
5	135046971	135047371	401	*	Intron (ENST00000624272/ENSG00000224186, intron 1 of 5)	5	135038831	135040047	1217	2	ENSG00000249082	ENST00000507035	-6924	101927953	EPIST	esophagus epithelial intergenic associated transcript
9	137205411	137205811	401	*	Promoter (<=1kb)	9	137204082	137205648	1567	2	ENSG00000187713	ENST00000343666	0	94107	TMEM203	transmembrane protein 203
2	207684032	207684432	401	*	Promoter (2-3kb)	2	207681590	207682033	444	1	ENSG00000213082	ENST00000426284	2442	NA	NA	NA
20	25407430	25407830	401	*	Promoter (<=1kb)	20	25407611	25449072	41462	1	ENSG00000101003	ENST00000696806	0	9837	GINS1	GINS complex subunit 1
7	2242021	2242421	401	*	Promoter (<=1kb)	7	2242226	2251145	8920	1	ENSG00000106268	ENST00000356714	0	4521	NUDT1	nudix hydrolase 1
1	23790886	23791286	401	*	Promoter (<=1kb)	1	23791145	23795539	4395	1	ENSG00000011009	ENST00000374514	0	11313	LYPLA2	lysophospholipase 2
15	89848633	89849033	401	*	Promoter (<=1kb)	15	89835597	89849007	13411	2	ENSG00000157823	ENST00000561410	0	10239	AP3S2	adaptor related protein complex 3 subunit sigma 2
14	41673434	41673834	401	*	Intron (ENST00000298119/ENSG00000165379, intron 1 of 5)	14	41699427	41904549	205123	1	ENSG00000165379	ENST00000554171	-25593	145581	LRFN5	leucine rich repeat and fibronectin type III domain containing 5
5	55232325	55232725	401	*	Promoter (<=1kb)	5	55231152	55233597	2446	2	ENSG00000152669	ENST00000501463	872	10309	CCNO	cyclin O
6	47780704	47781104	401	*	Promoter (<=1kb)	6	47781982	47832780	50799	1	ENSG00000124818	ENST00000489301	-878	221391	OPN5	opsin 5
20	47146711	47147111	401	*	Intron (ENST00000357410/ENSG00000064655, intron 10 of 13)	20	47160838	47161700	863	2	ENSG00000215450	ENST00000400363	14589	100271252	RPS2P54	ribosomal protein S2 pseudogene 54
5	32284536	32284936	401	*	Intron (ENST00000280285/ENSG00000150712, intron 1 of 14)	5	32309662	32309768	107	1	ENSG00000207052	ENST00000384324	-24726	106481297	RNU6-378P	RNA, U6 small nuclear 378, pseudogene
9	124074791	124075191	401	*	Distal Intergenic	9	124031624	124032524	901	2	ENSG00000234921	ENST00000429482	-42267	NA	NA	NA
22	31084884	31085284	401	*	Promoter (<=1kb)	22	31084996	31104623	19628	1	ENSG00000183963	ENST00000612341	0	6525	SMTN	smoothelin
19	16719603	16720003	401	*	Promoter (<=1kb)	19	16719847	16817953	98107	1	ENSG00000188039	ENST00000524140	0	284434	NWD1	NACHT and WD repeat domain containing 1
5	78530410	78530810	401	*	Intron (ENST00000515007/ENSG00000145685, intron 1 of 2)	5	78485215	78549151	63937	2	ENSG00000145685	ENST00000515007	18341	10184	LHFPL2	LHFPL tetraspan subfamily member 2
7	68706284	68706684	401	*	Distal Intergenic	7	68723911	68724048	138	2	ENSG00000222428	ENST00000410496	17364	100873489	RNA5SP231	RNA, 5S ribosomal pseudogene 231
22	38327675	38328075	401	*	Intron (ENST00000400206/ENSG00000283900, intron 5 of 14)	22	38290691	38318084	27394	2	ENSG00000213923	ENST00000359867	-9591	1454	CSNK1E	casein kinase 1 epsilon
14	49982626	49983026	401	*	Intron (ENST00000635379/ENSG00000214900, intron 9 of 11)	14	49990944	49993121	2178	2	ENSG00000214900	ENST00000658223	10095	196913	LINC01599	long intergenic non-protein coding RNA 1599
2	235024125	235024525	401	*	Intron (ENST00000392011/ENSG00000130147, intron 2 of 5)	2	234994840	235040942	46103	1	ENSG00000130147	ENST00000454947	29285	23677	SH3BP4	SH3 domain binding protein 4
18	79855240	79855640	401	*	Intron (ENST00000316249/ENSG00000178342, intron 1 of 3)	18	79875884	79900184	24301	1	ENSG00000178342	ENST00000590307	-20244	26251	KCNG2	potassium voltage-gated channel modifier subfamily G member 2
8	144798724	144799124	401	*	Promoter (<=1kb)	8	144798876	144810076	11201	1	ENSG00000197363	ENST00000533965	0	340385	ZNF517	zinc finger protein 517
20	42401477	42401877	401	*	Intron (ENST00000356100/ENSG00000196090, intron 9 of 30)	20	42606694	42607559	866	1	ENSG00000229892	ENST00000446195	-204817	NA	NA	NA
16	29290859	29291259	401	*	Promoter (<=1kb)	16	29291220	29372110	80891	1	ENSG00000198106	ENST00000604430	0	NA	NA	NA
16	30053596	30053996	401	*	Promoter (<=1kb)	16	30053338	30055207	1870	1	ENSG00000285043	ENST00000566280	258	112694756	LOC112694756	uncharaterized LOC112694756
10	69217161	69217561	401	*	Promoter (2-3kb)	10	69220332	69267552	47221	1	ENSG00000156510	ENST00000354624	-2771	80201	HKDC1	hexokinase domain containing 1
10	70857577	70857977	401	*	Promoter (<=1kb)	10	70857603	70870026	12424	1	ENSG00000166224	ENST00000613857	0	8879	SGPL1	sphingosine-1-phosphate lyase 1
12	121190415	121190815	401	*	Promoter (<=1kb)	12	121190868	121191518	651	1	ENSG00000274029	ENST00000619282	-53	NA	NA	NA
15	74040518	74040918	401	*	Promoter (<=1kb)	15	74041329	74043342	2014	1	ENSG00000140464	ENST00000565317	-411	5371	PML	PML nuclear body scaffold
1	109776856	109777256	401	*	Distal Intergenic	1	109750081	109764027	13947	2	ENSG00000198758	ENST00000369805	-12829	79574	EPS8L3	EPS8 signaling adaptor L3
11	94794355	94794755	401	*	Intron (ENST00000299004/ENSG00000166025, intron 3 of 4)	11	94820300	94830149	9850	1	ENSG00000166025	ENST00000539727	-25545	154810	AMOTL1	angiomotin like 1
10	30068774	30069174	401	*	Intron (ENST00000465712/ENSG00000165757, intron 2 of 2)	10	30012803	30059586	46784	2	ENSG00000165757	ENST00000375377	-9188	57608	JCAD	junctional cadherin 5 associated
9	92151688	92152088	401	*	Promoter (<=1kb)	9	92152594	92158488	5895	1	ENSG00000290644	ENST00000434944	-506	NA	NA	NA
3	185354119	185354519	401	*	Intron (ENST00000446828/ENSG00000073803, intron 2 of 12)	3	185363136	185489094	125959	1	ENSG00000073803	ENST00000265026	-8617	9175	MAP3K13	mitogen-activated protein kinase kinase kinase 13
17	4101310	4101710	401	*	Intron (ENST00000381638/ENSG00000074755, intron 9 of 54)	17	4070779	4075180	4402	2	ENSG00000074755	ENST00000572699	-26130	23140	ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1
4	39469352	39469752	401	*	Promoter (<=1kb)	4	39469229	39473653	4425	1	ENSG00000121897	ENST00000639475	123	11019	LIAS	lipoic acid synthetase
19	23686941	23687341	401	*	Promoter (<=1kb)	19	23525631	23687197	161567	2	ENSG00000197372	ENST00000601935	0	171392	ZNF675	zinc finger protein 675
15	42010397	42010797	401	*	Intron (ENST00000696114/ENSG00000188089, intron 2 of 19)	15	42006132	42010117	3986	1	ENSG00000257797	ENST00000552704	4265	NA	NA	NA
1	15681067	15681467	401	*	Promoter (1-2kb)	1	15682873	15683128	256	2	ENSG00000271742	ENST00000606262	1661	NA	NA	NA
8	123586055	123586455	401	*	Promoter (2-3kb)	8	123588759	123589046	288	1	ENSG00000251840	ENST00000516031	-2304	106479164	RN7SKP155	RN7SK pseudogene 155
8	100761471	100761871	401	*	Distal Intergenic	8	100755099	100755195	97	2	ENSG00000202001	ENST00000365131	-6276	NA	NA	NA
5	137666263	137666663	401	*	Intron (ENST00000506491/ENSG00000146021, intron 4 of 12)	5	137621502	137672927	51426	2	ENSG00000146021	ENST00000506873	6264	26249	KLHL3	kelch like family member 3
1	221575083	221575483	401	*	Distal Intergenic	1	221555550	221563653	8104	2	ENSG00000286421	ENST00000669070	-11430	105372937	LOC105372937	uncharacterized LOC105372937
6	112254285	112254685	401	*	Promoter (<=1kb)	6	112107931	112254567	146637	2	ENSG00000112769	ENST00000230538	0	3910	LAMA4	laminin subunit alpha 4
2	118089282	118089682	401	*	Promoter (<=1kb)	2	118088550	118108390	19841	1	ENSG00000125629	ENST00000467223	732	51141	INSIG2	insulin induced gene 2
1	225451442	225451842	401	*	Intron (ENST00000654950/ENSG00000234476, intron 1 of 1)	1	225465021	225473837	8817	1	ENSG00000282418	ENST00000632561	-13179	NA	NA	NA
19	46347253	46347653	401	*	Promoter (<=1kb)	19	46347108	46390852	43745	1	ENSG00000011485	ENST00000391919	145	5536	PPP5C	protein phosphatase 5 catalytic subunit
17	57370210	57370610	401	*	Intron (ENST00000416426/ENSG00000153944, intron 5 of 13)	17	57406812	57627302	220491	1	ENSG00000153944	ENST00000579205	-36202	124540	MSI2	musashi RNA binding protein 2
3	184255671	184256071	401	*	Intron (ENST00000324557/ENSG00000284753, intron 1 of 2)	3	184259213	184261553	2341	2	ENSG00000163888	ENST00000296238	5482	94032	CAMK2N2	calcium/calmodulin dependent protein kinase II inhibitor 2
1	155893599	155893999	401	*	Promoter (<=1kb)	1	155894281	155894386	106	1	ENSG00000283442	ENST00000638126	-282	124904686	LOC124904686	uncharacterized LOC124904686
16	23330903	23331303	401	*	Intron (ENST00000569789/ENSG00000168447, intron 2 of 3)	16	23348592	23380803	32212	1	ENSG00000168447	ENST00000564275	-17289	6338	SCNN1B	sodium channel epithelial 1 subunit beta
1	156020769	156021169	401	*	Promoter (<=1kb)	1	156009048	156020951	11904	2	ENSG00000163479	ENST00000295702	0	6746	SSR2	signal sequence receptor subunit 2
2	218979976	218980376	401	*	Promoter (2-3kb)	2	218977825	218979609	1785	1	ENSG00000236445	ENST00000628185	2151	NA	NA	NA
21	34967649	34968049	401	*	Intron (ENST00000437180/ENSG00000159216, intron 2 of 8)	21	34834410	34889790	55381	2	ENSG00000159216	ENST00000399237	-77859	861	RUNX1	RUNX family transcription factor 1
16	23229692	23230092	401	*	Distal Intergenic	16	23194878	23213104	18227	2	ENSG00000260741	ENST00000563471	-16588	NA	NA	NA
16	89449678	89450078	401	*	Intron (ENST00000657156/ENSG00000287351, intron 3 of 4)	16	89443318	89443424	107	1	ENSG00000252887	ENST00000517078	6360	106479756	RNU6-430P	RNA, U6 small nuclear 430, pseudogene
2	70366317	70366717	401	*	Distal Intergenic	2	70353010	70355915	2906	1	ENSG00000235289	ENST00000431406	13307	NA	NA	NA
14	73756413	73756813	401	*	Promoter (1-2kb)	14	73739812	73755016	15205	2	ENSG00000156030	ENST00000421708	-1397	91748	MIDEAS	mitotic deacetylase associated SANT domain protein
6	44012095	44012495	401	*	Intron (ENST00000687843/ENSG00000237686, intron 1 of 4)	6	43997182	44003649	6468	2	ENSG00000237686	ENST00000607590	-8446	101929705	SCIRT	stem cell inhibitory RNA transcript
5	7794524	7794924	401	*	Promoter (<=1kb)	5	7793619	7827532	33914	1	ENSG00000078295	ENST00000489501	905	108	ADCY2	adenylate cyclase 2
9	122954179	122954579	401	*	Intron (ENST00000456584/ENSG00000011454, intron 1 of 27)	9	122945988	122946094	107	2	ENSG00000222351	ENST00000410419	-8085	106481711	RNY1P15	RNY1 pseudogene 15
22	29310981	29311381	401	*	Promoter (<=1kb)	22	29310279	29311107	829	1	ENSG00000185340	ENST00000491016	702	10634	GAS2L1	growth arrest specific 2 like 1
20	25953845	25954245	401	*	Promoter (1-2kb)	20	25955795	25969288	13494	1	ENSG00000226203	ENST00000449316	-1550	101926955	LINC01733	long intergenic non-protein coding RNA 1733
5	180085162	180085562	401	*	Promoter (1-2kb)	5	180085717	180087038	1322	2	ENSG00000253480	ENST00000518368	1476	NA	NA	NA
3	194884621	194885021	401	*	Distal Intergenic	3	194827890	194832592	4703	1	ENSG00000238031	ENST00000427064	56731	NA	NA	NA
7	2693835	2694235	401	*	Intron (ENST00000312371/ENSG00000174945, intron 1 of 6)	7	2688202	2719683	31482	1	ENSG00000174945	ENST00000683327	5633	155185	AMZ1	archaelysin family metallopeptidase 1
20	63580816	63581216	401	*	Distal Intergenic	20	63570139	63574239	4101	2	ENSG00000130589	ENST00000370082	-6577	85441	HELZ2	helicase with zinc finger 2
1	108489445	108489845	401	*	Distal Intergenic	1	108495475	108501144	5670	2	ENSG00000283354	ENST00000637607	11299	NA	NA	NA
1	154936490	154936890	401	*	Promoter (<=1kb)	1	154924740	154936719	11980	2	ENSG00000163344	ENST00000368467	0	10654	PMVK	phosphomevalonate kinase
22	38681705	38682105	401	*	Promoter (<=1kb)	22	38681957	38685421	3465	1	ENSG00000100216	ENST00000216034	0	56993	TOMM22	translocase of outer mitochondrial membrane 22
1	167803274	167803674	401	*	Distal Intergenic	1	167787067	167788154	1088	1	ENSG00000197965	ENST00000498279	16207	9019	MPZL1	myelin protein zero like 1
17	6752458	6752858	401	*	Promoter (2-3kb)	17	6749685	6749978	294	2	ENSG00000262990	ENST00000576277	-2480	NA	NA	NA
8	22673023	22673423	401	*	Distal Intergenic	8	22644588	22669148	24561	2	ENSG00000147439	ENST00000522268	-3875	55909	BIN3	bridging integrator 3
1	86792821	86793221	401	*	Distal Intergenic	1	86784913	86785467	555	1	ENSG00000230721	ENST00000447415	7908	388132	RPL17P5	ribosomal protein L17 pseudogene 5
1	213465077	213465477	401	*	Distal Intergenic	1	213492288	213579267	86980	1	ENSG00000225233	ENST00000417161	-26811	NA	NA	NA
1	156994305	156994705	401	*	Intron (ENST00000368194/ENSG00000132694, intron 1 of 40)	1	156985755	156986049	295	2	ENSG00000266160	ENST00000497704	-8256	106479445	RN7SL612P	RNA, 7SL, cytoplasmic 612, pseudogene
15	43185144	43185544	401	*	Promoter (<=1kb)	15	43185328	43195164	9837	1	ENSG00000166946	ENST00000566515	0	23582	CCNDBP1	cyclin D1 binding protein 1
5	159736079	159736479	401	*	Intron (ENST00000636819/ENSG00000249738, intron 4 of 6)	5	159698589	159761071	62483	2	ENSG00000253311	ENST00000523311	24592	101927766	LINC01847	long intergenic non-protein coding RNA 1847
10	71956280	71956680	401	*	Distal Intergenic	10	71964395	72013558	49164	1	ENSG00000122863	ENST00000373115	-7715	9469	CHST3	carbohydrate sulfotransferase 3
4	40328397	40328797	401	*	Intron (ENST00000510551/ENSG00000249241, intron 2 of 2)	4	40335333	40355217	19885	1	ENSG00000174343	ENST00000310169	-6536	55584	CHRNA9	cholinergic receptor nicotinic alpha 9 subunit
12	104454989	104455389	401	*	Promoter (<=1kb)	12	104455295	104456996	1702	1	ENSG00000171310	ENST00000550711	0	50515	CHST11	carbohydrate sulfotransferase 11
1	153986721	153987121	401	*	Promoter (<=1kb)	1	153982061	153986358	4298	2	ENSG00000143545	ENST00000495720	-363	5872	RAB13	RAB13, member RAS oncogene family
22	39448460	39448860	401	*	Distal Intergenic	22	39457012	39492194	35183	1	ENSG00000128268	ENST00000341184	-8152	4248	MGAT3	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
3	42496976	42497376	401	*	Intron (ENST00000433647/ENSG00000114812, intron 1 of 13)	3	42501912	42527496	25585	1	ENSG00000114812	ENST00000450274	-4536	7433	VIPR1	vasoactive intestinal peptide receptor 1
5	41754852	41755252	401	*	Intron (ENST00000196371/ENSG00000083720, intron 14 of 16)	5	41731739	41739721	7983	2	ENSG00000083720	ENST00000503374	-15131	5019	OXCT1	3-oxoacid CoA-transferase 1
15	89379857	89380257	401	*	Promoter (<=1kb)	15	89379585	89395337	15753	1	ENSG00000255571	ENST00000665086	272	254559	MIR9-3HG	MIR9-3 host gene
2	95992369	95992769	401	*	Promoter (<=1kb)	2	95986623	95991831	5209	2	ENSG00000174501	ENST00000619511	-538	400986	ANKRD36C	ankyrin repeat domain 36C
