seqnames	start	end	width	strand	name	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
12	105933959	105934359	401	*	2447	0	Distal Intergenic	12	106015897	106017006	1110	1	ENSG00000257773	ENST00000546640	-81538	NA	NA	NA
20	33278159	33278559	401	*	6168	0	Intron (ENST00000423645/ENSG00000125999, intron 1 of 4)	20	33283214	33309871	26658	1	ENSG00000125999	ENST00000253354	-4655	92747	BPIFB1	BPI fold containing family B member 1
6	151125565	151125965	401	*	8740	0	Intron (ENST00000415477/ENSG00000223598, intron 4 of 4)	6	151099529	151099933	405	1	ENSG00000219747	ENST00000405720	26036	NA	NA	NA
14	44662471	44662871	401	*	2758	0	Distal Intergenic	14	44763153	44768069	4917	2	ENSG00000258998	ENST00000665816	105198	NA	NA	NA
12	122808761	122809161	401	*	2522	0	Intron (ENST00000392441/ENSG00000130783, intron 10 of 11)	12	122788785	122827211	38427	1	ENSG00000130783	ENST00000392440	19976	84660	CCDC62	coiled-coil domain containing 62
X	136562746	136563146	401	*	10353	0	Distal Intergenic	23	136571705	136571815	111	2	ENSG00000199424	ENST00000362554	8669	NA	NA	NA
12	26246451	26246851	401	*	2233	0	Intron (ENST00000534829/ENSG00000123096, intron 1 of 3)	12	26229548	26271822	42275	2	ENSG00000255750	ENST00000537525	24971	NA	NA	NA
1	168880055	168880455	401	*	846	0	Intron (ENST00000650631/ENSG00000285622, intron 4 of 8)	1	168898136	168898439	304	1	ENSG00000229612	ENST00000452524	-17681	NA	NA	NA
15	42510479	42510879	401	*	3158	0	Promoter (<=1kb)	15	42511833	42531444	19612	1	ENSG00000092531	ENST00000568514	-954	8773	SNAP23	synaptosome associated protein 23
1	24559025	24559425	401	*	156	0	Promoter (2-3kb)	1	24556087	24609328	53242	1	ENSG00000184454	ENST00000374392	2938	400746	NCMAP	non-compact myelin associated protein
17	66952095	66952495	401	*	4295	0	Distal Intergenic	17	66960393	66964520	4128	2	ENSG00000289877	ENST00000701320	12025	NA	NA	NA
6	25070709	25071109	401	*	8338	0	Intron (ENST00000648291/ENSG00000285801, intron 2 of 5)	6	25061796	25134971	73176	1	ENSG00000285801	ENST00000648291	8913	NA	NA	NA
11	64247207	64247607	401	*	1775	0	Promoter (<=1kb)	11	64247054	64248177	1124	1	ENSG00000256940	ENST00000538355	153	105369340	PPP1R14B-AS1	PPP1R14B antisense RNA 1
8	102600838	102601238	401	*	9630	0	Distal Intergenic	8	102621509	102622331	823	2	ENSG00000253382	ENST00000521750	21093	NA	NA	NA
8	122568608	122569008	401	*	9658	0	Promoter (2-3kb)	8	122485195	122571580	86386	2	ENSG00000253819	ENST00000702334	2572	NA	NA	NA
7	23956887	23957287	401	*	8937	0	Distal Intergenic	7	23891704	23897335	5632	2	ENSG00000227930	ENST00000412828	-59552	NA	NA	NA
10	72736405	72736805	401	*	1389	0	3' UTR	10	72730557	72731175	619	1	ENSG00000280166	ENST00000623520	5848	NA	NA	NA
22	39292537	39292937	401	*	6871	0	Promoter (<=1kb)	22	39292988	39295563	2576	1	ENSG00000224794	ENST00000434516	-51	124905119	LOC124905119	uncharacterized LOC124905119
1	20355857	20356257	401	*	98	0	3' UTR	1	20332918	20354222	21305	1	ENSG00000158816	ENST00000525343	22939	127731	VWA5B1	von Willebrand factor A domain containing 5B1
1	26705748	26706148	401	*	177	0	Intron (ENST00000430799/ENSG00000117713, intron 1 of 19)	1	26696404	26780817	84414	1	ENSG00000117713	ENST00000457599	9344	8289	ARID1A	AT-rich interaction domain 1A
6	136550380	136550780	401	*	8655	0	Promoter (<=1kb)	6	136342734	136550422	207689	2	ENSG00000135525	ENST00000354570	0	9053	MAP7	microtubule associated protein 7
2	218272712	218273112	401	*	5938	0	Promoter (2-3kb)	2	218270536	218346784	76249	1	ENSG00000127838	ENST00000691220	2176	25953	PNKD	PNKD metallo-beta-lactamase domain containing
1	172671597	172671997	401	*	849	0	Distal Intergenic	1	172659144	172666075	6932	1	ENSG00000117560	ENST00000340030	12453	356	FASLG	Fas ligand
11	65791655	65792055	401	*	1846	0	Promoter (<=1kb)	11	65789051	65790868	1818	2	ENSG00000255120	ENST00000532454	-787	101927828	OVOL1-AS1	OVOL1 antisense RNA 1
17	75420507	75420907	401	*	4325	0	Distal Intergenic	17	75431990	75432087	98	1	ENSG00000202332	ENST00000365462	-11083	NA	NA	NA
7	44543240	44543640	401	*	9014	0	Promoter (1-2kb)	7	44512535	44541330	28796	2	ENSG00000015520	ENST00000381160	-1910	29881	NPC1L1	NPC1 like intracellular cholesterol transporter 1
7	139341479	139341879	401	*	9399	0	Promoter (<=1kb)	7	139341360	139422599	81240	1	ENSG00000269955	ENST00000541515	119	100996928	FMC1-LUC7L2	FMC1-LUC7L2 readthrough
1	28369485	28369885	401	*	207	0	Promoter (<=1kb)	1	28369582	28459239	89658	1	ENSG00000204138	ENST00000633371	0	65979	PHACTR4	phosphatase and actin regulator 4
14	68675169	68675569	401	*	2898	0	Intron (ENST00000488612/ENSG00000182185, intron 11 of 11)	14	68683411	68685565	2155	2	ENSG00000258623	ENST00000556919	9996	NA	NA	NA
5	135386976	135387376	401	*	8104	0	Promoter (1-2kb)	5	135334406	135389040	54635	2	ENSG00000113648	ENST00000688649	1664	9555	MACROH2A1	macroH2A.1 histone
9	83999184	83999584	401	*	9905	0	Intron (ENST00000325875/ENSG00000178966, intron 1 of 2)	9	83992932	83993033	102	1	ENSG00000202523	ENST00000365653	6252	NA	NA	NA
12	30974778	30975178	401	*	2246	0	Intron (ENST00000546076/ENSG00000110900, intron 3 of 7)	12	30978308	30978936	629	2	ENSG00000290531	ENST00000612219	3758	NA	NA	NA
1	119566420	119566820	401	*	688	0	Promoter (2-3kb)	1	119564066	119572067	8002	1	ENSG00000203855	ENST00000511509	2354	NA	NA	NA
3	64985078	64985478	401	*	7329	0	Intron (ENST00000702331/ENSG00000241684, intron 3 of 4)	3	65174916	65193509	18594	1	ENSG00000243149	ENST00000667847	-189438	102724763	LINC02040	long intergenic non-protein coding RNA 2040
1	19164613	19165013	401	*	88	0	Exon (ENST00000375254/ENSG00000127481, exon 32 of 106)	1	19121213	19168055	46843	2	ENSG00000127481	ENST00000417040	3042	23352	UBR4	ubiquitin protein ligase E3 component n-recognin 4
10	29812089	29812489	401	*	1201	0	Distal Intergenic	10	29842002	29843263	1262	2	ENSG00000289386	ENST00000692116	30774	107984172	LOC107984172	uncharacterized LOC107984172
2	176977056	176977456	401	*	5887	0	Distal Intergenic	2	176929985	176930090	106	2	ENSG00000206866	ENST00000384139	-46966	106481880	RNU6-187P	RNA, U6 small nuclear 187, pseudogene
3	183306946	183307346	401	*	7522	0	Intron (ENST00000328913/ENSG00000053524, intron 10 of 29)	3	183299769	183311027	11259	2	ENSG00000053524	ENST00000492331	3681	23101	MCF2L2	MCF.2 cell line derived transforming sequence-like 2
9	113650692	113651092	401	*	10055	0	Promoter (<=1kb)	9	113650956	113682855	31900	1	ENSG00000227482	ENST00000428292	0	NA	NA	NA
17	4731530	4731930	401	*	3887	0	Promoter (<=1kb)	17	4731431	4732433	1003	1	ENSG00000161920	ENST00000573708	99	400569	MED11	mediator complex subunit 11
2	41860035	41860435	401	*	5408	0	Promoter (<=1kb)	2	41860155	41894050	33896	1	ENSG00000214691	ENST00000653206	0	388942	LINC01913	long intergenic non-protein coding RNA 1913
3	194715417	194715817	401	*	7613	0	Exon (ENST00000660104/ENSG00000237222, exon 2 of 3)	3	194708010	194709395	1386	2	ENSG00000287073	ENST00000670579	-6022	NA	NA	NA
7	28062536	28062936	401	*	8963	0	Intron (ENST00000283928/ENSG00000153814, intron 1 of 4)	7	27832913	28071684	238772	2	ENSG00000153814	ENST00000430432	8748	221895	JAZF1	JAZF zinc finger 1
2	38076241	38076641	401	*	5396	0	Promoter (<=1kb)	2	38076266	38202775	126510	1	ENSG00000232973	ENST00000629547	0	285154	CYP1B1-AS1	CYP1B1 antisense RNA 1
5	153296450	153296850	401	*	8233	0	Distal Intergenic	5	152620505	153223543	603039	2	ENSG00000249484	ENST00000503048	-72907	101927134	LINC01470	long intergenic non-protein coding RNA 1470
2	60215361	60215761	401	*	5555	0	Distal Intergenic	2	59218680	60100200	881521	2	ENSG00000271955	ENST00000606382	-115161	NA	NA	NA
12	54360768	54361168	401	*	2362	0	Promoter (1-2kb)	12	54358489	54359212	724	2	ENSG00000289854	ENST00000701087	-1556	NA	NA	NA
10	90587042	90587442	401	*	1486	0	Intron (ENST00000660339/ENSG00000236373, intron 1 of 2)	10	90622143	90623611	1469	2	ENSG00000283053	ENST00000635467	36169	NA	NA	NA
1	115210327	115210727	401	*	654	0	Distal Intergenic	1	115283034	115368072	85039	1	ENSG00000228035	ENST00000425449	-72307	112840934	NGF-AS1	NGF antisense RNA 1
2	227510098	227510498	401	*	5991	0	Promoter (<=1kb)	2	227510721	227524904	14184	1	ENSG00000173744	ENST00000486932	-223	3267	AGFG1	ArfGAP with FG repeats 1
14	52694801	52695201	401	*	2791	0	Promoter (<=1kb)	14	52666377	52695529	29153	2	ENSG00000197930	ENST00000554251	328	30001	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha
13	35978592	35978992	401	*	2584	0	Intron (ENST00000360631/ENSG00000133083, intron 3 of 16)	13	35845900	35855784	9885	2	ENSG00000133083	ENST00000460982	-122808	9201	DCLK1	doublecortin like kinase 1
8	52495834	52496234	401	*	9542	0	Distal Intergenic	8	52408983	52460959	51977	2	ENSG00000147488	ENST00000523652	-34875	9705	ST18	ST18 C2H2C-type zinc finger transcription factor
1	8396978	8397378	401	*	45	0	Intron (ENST00000337907/ENSG00000142599, intron 13 of 23)	1	8365855	8423419	57565	2	ENSG00000142599	ENST00000460659	26041	473	RERE	arginine-glutamic acid dipeptide repeats
22	41413427	41413827	401	*	6923	0	Distal Intergenic	22	41430934	41431375	442	1	ENSG00000273424	ENST00000609612	-17107	NA	NA	NA
15	63891002	63891402	401	*	3202	0	Promoter (<=1kb)	15	63890030	63890317	288	1	ENSG00000275785	ENST00000618167	972	NA	NA	NA
4	7872234	7872634	401	*	7731	0	Promoter (<=1kb)	4	7758928	7872294	113367	2	ENSG00000196526	ENST00000382543	0	60312	AFAP1	actin filament associated protein 1
14	69087074	69087474	401	*	2910	0	Intron (ENST00000702533/ENSG00000289180, intron 1 of 2)	14	69083398	69085389	1992	1	ENSG00000259165	ENST00000556558	3676	319099	DDX18P1	DEAD-box helicase 18 pseudogene 1
5	172410109	172410509	401	*	8247	0	Intron (ENST00000636523/ENSG00000174705, intron 2 of 13)	5	172325000	172454308	129309	2	ENSG00000174705	ENST00000636523	43799	285590	SH3PXD2B	SH3 and PX domains 2B
14	74888286	74888686	401	*	2955	0	Promoter (<=1kb)	14	74889069	74889669	601	1	ENSG00000119689	ENST00000550473	-383	1743	DLST	dihydrolipoamide S-succinyltransferase
5	55534455	55534855	401	*	7875	0	Promoter (<=1kb)	5	55441906	55534951	93046	2	ENSG00000067113	ENST00000509667	96	8611	PLPP1	phospholipid phosphatase 1
2	85792692	85793092	401	*	5650	0	Distal Intergenic	2	85783600	85783677	78	2	ENSG00000278783	ENST00000616741	-9015	102466516	MIR6071	microRNA 6071
17	72661564	72661964	401	*	4312	0	Promoter (2-3kb)	17	72663823	72664152	330	2	ENSG00000200783	ENST00000363913	2188	NA	NA	NA
1	64006741	64007141	401	*	466	0	Intron (ENST00000371079/ENSG00000185483, intron 1 of 8)	1	64028894	64029000	107	2	ENSG00000207190	ENST00000384461	21859	106479924	RNU6-809P	RNA, U6 small nuclear 809, pseudogene
4	6273159	6273559	401	*	7711	0	Intron (ENST00000503569/ENSG00000109501, intron 1 of 7)	4	6269977	6302871	32895	1	ENSG00000109501	ENST00000506362	3182	7466	WFS1	wolframin ER transmembrane glycoprotein
2	36366477	36366877	401	*	5387	0	Promoter (2-3kb)	2	36369115	36379224	10110	1	ENSG00000150938	ENST00000473403	-2238	51232	CRIM1	cysteine rich transmembrane BMP regulator 1
9	707243	707643	401	*	9832	0	Promoter (<=1kb)	9	706889	746103	39215	1	ENSG00000107104	ENST00000382293	354	23189	KANK1	KN motif and ankyrin repeat domains 1
21	36980711	36981111	401	*	6509	0	Promoter (<=1kb)	21	36750888	36980964	230077	2	ENSG00000159267	ENST00000612277	0	3141	HLCS	holocarboxylase synthetase
8	29623909	29624309	401	*	9492	0	Distal Intergenic	8	29632091	29632644	554	1	ENSG00000243844	ENST00000498256	-7782	646909	RPL17P33	ribosomal protein L17 pseudogene 33
5	132371189	132371589	401	*	8033	0	Promoter (1-2kb)	5	132365875	132370170	4296	2	ENSG00000233006	ENST00000668364	-1019	553103	MIR3936HG	MIR3936 host gene
8	22219781	22220181	401	*	9441	0	3' UTR	8	22221458	22227693	6236	2	ENSG00000168490	ENST00000523252	7512	9796	PHYHIP	phytanoyl-CoA 2-hydroxylase interacting protein
5	58043054	58043454	401	*	7893	0	Distal Intergenic	5	58107631	58113332	5702	2	ENSG00000248132	ENST00000661072	69878	101928569	LINC02101	long intergenic non-protein coding RNA 2101
3	129673964	129674364	401	*	7441	0	Intron (ENST00000432054/ENSG00000172765, intron 1 of 3)	3	129647792	129688732	40941	2	ENSG00000172765	ENST00000432054	14368	23023	TMCC1	transmembrane and coiled-coil domain family 1
2	113069028	113069428	401	*	5770	0	Promoter (1-2kb)	2	113067970	113075843	7874	1	ENSG00000136697	ENST00000341010	1058	84639	IL1F10	interleukin 1 family member 10
7	27031741	27032141	401	*	8958	0	Distal Intergenic	7	27023737	27024907	1171	1	ENSG00000214869	ENST00000425942	8004	NA	NA	NA
6	35368532	35368932	401	*	8396	0	Intron (ENST00000360694/ENSG00000112033, intron 2 of 7)	6	35342614	35428178	85565	1	ENSG00000112033	ENST00000311565	25918	5467	PPARD	peroxisome proliferator activated receptor delta
1	225924169	225924569	401	*	1092	0	Promoter (<=1kb)	1	225919877	225924340	4464	2	ENSG00000143811	ENST00000612039	0	29920	PYCR2	pyrroline-5-carboxylate reductase 2
6	13328197	13328597	401	*	8310	0	Promoter (<=1kb)	6	13274849	13328544	53696	2	ENSG00000145979	ENST00000421203	0	51256	TBC1D7	TBC1 domain family member 7
9	112112947	112113347	401	*	10049	0	Promoter (<=1kb)	9	112102176	112112083	9908	2	ENSG00000106868	ENST00000528773	-864	64420	SUSD1	sushi domain containing 1
5	44354720	44355120	401	*	7869	0	Intron (ENST00000264664/ENSG00000070193, intron 1 of 2)	5	44388732	44413989	25258	1	ENSG00000248464	ENST00000502457	-33612	101927075	FGF10-AS1	FGF10 antisense RNA 1
5	131355950	131356350	401	*	8020	0	Intron (ENST00000502840/ENSG00000158985, intron 3 of 3)	5	131385606	131398446	12841	1	ENSG00000158985	ENST00000502582	-29256	56990	CDC42SE2	CDC42 small effector 2
19	42387015	42387415	401	*	4925	0	Promoter (2-3kb)	19	42387101	42390268	3168	2	ENSG00000105427	ENST00000597255	2853	84518	CNFN	cornifelin
18	12419883	12420283	401	*	4408	0	Promoter (<=1kb)	18	12419892	12427322	7431	1	ENSG00000141391	ENST00000589952	0	10650	PRELID3A	PRELI domain containing 3A
18	6482567	6482967	401	*	4401	0	Distal Intergenic	18	6493420	6495668	2249	1	ENSG00000266065	ENST00000582033	-10453	NA	NA	NA
1	89952105	89952505	401	*	506	0	Distal Intergenic	1	89939601	89940147	547	1	ENSG00000272672	ENST00000608671	12504	NA	NA	NA
15	62896453	62896853	401	*	3191	0	Promoter (<=1kb)	15	62895812	62899543	3732	1	ENSG00000259727	ENST00000557900	641	NA	NA	NA
2	25700136	25700536	401	*	5276	0	Promoter (2-3kb)	2	25697076	25697188	113	2	ENSG00000201160	ENST00000364290	-2948	NA	NA	NA
2	86105986	86106386	401	*	5654	0	Promoter (<=1kb)	2	86026328	86106155	79828	2	ENSG00000068654	ENST00000409681	0	25885	POLR1A	RNA polymerase I subunit A
2	231248132	231248532	401	*	6007	0	Intron (ENST00000349938/ENSG00000135931, intron 9 of 20)	2	231256097	231256306	210	1	ENSG00000237039	ENST00000441378	-7565	NA	NA	NA
9	96420539	96420939	401	*	9965	0	Promoter (<=1kb)	9	96419722	96421129	1408	2	ENSG00000287302	ENST00000656770	190	NA	NA	NA
9	122099279	122099679	401	*	10067	0	Distal Intergenic	9	121988910	122093606	104697	2	ENSG00000175764	ENST00000373776	-5673	158135	TTLL11	tubulin tyrosine ligase like 11
5	173746276	173746676	401	*	8258	0	Promoter (<=1kb)	5	173708091	173746279	38189	2	ENSG00000253686	ENST00000664033	0	101928136	LINC01484	long intergenic non-protein coding RNA 1484
8	101027350	101027750	401	*	9596	0	Distal Intergenic	8	101034868	101076252	41385	1	ENSG00000248599	ENST00000665441	-7118	441374	SLEAR	STAT1 regulated ILF2 complex interacting lncRNA
3	151227763	151228163	401	*	7463	0	Intron (ENST00000685357/ENSG00000144893, intron 16 of 19)	3	151241796	151357303	115508	1	ENSG00000144893	ENST00000491549	-13633	116931	MED12L	mediator complex subunit 12L
3	189022549	189022949	401	*	7584	0	Intron (ENST00000433971/ENSG00000188001, intron 3 of 10)	3	188989382	188990135	754	2	ENSG00000236182	ENST00000411493	-32414	NA	NA	NA
14	64986769	64987169	401	*	2850	0	Promoter (<=1kb)	14	64986895	65022130	35236	1	ENSG00000257365	ENST00000555372	0	2342	FNTB	farnesyltransferase, CAAX box, subunit beta
2	46887144	46887544	401	*	5511	0	Distal Intergenic	2	46899275	46908678	9404	1	ENSG00000228925	ENST00000429761	-11731	NA	NA	NA
6	158031376	158031776	401	*	8764	0	Promoter (1-2kb)	6	158033490	158063872	30383	1	ENSG00000078269	ENST00000485863	-1714	8871	SYNJ2	synaptojanin 2
15	58962784	58963184	401	*	3181	0	Intron (ENST00000559757/ENSG00000157450, intron 1 of 1)	15	58967046	58967808	763	2	ENSG00000259393	ENST00000558683	4624	NA	NA	NA
17	59964751	59965151	401	*	4237	0	Promoter (<=1kb)	17	59952396	59964761	12366	2	ENSG00000189050	ENST00000466544	0	51136	RNFT1	ring finger protein, transmembrane 1
7	130894135	130894535	401	*	9378	0	Intron (ENST00000447430/ENSG00000233559, intron 2 of 4)	7	130872367	130884418	12052	2	ENSG00000231721	ENST00000702917	-9717	378805	LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript
8	98994129	98994529	401	*	9570	0	Intron (ENST00000686056/ENSG00000253948, intron 1 of 2)	8	99003407	99003842	436	2	ENSG00000253180	ENST00000517978	9313	NA	NA	NA
11	82858472	82858872	401	*	2116	0	Promoter (<=1kb)	11	82823044	82858771	35728	2	ENSG00000137509	ENST00000534264	0	5547	PRCP	prolylcarboxypeptidase
8	123157134	123157534	401	*	9662	0	Promoter (<=1kb)	8	123157729	123165173	7445	1	ENSG00000287657	ENST00000654156	-195	NA	NA	NA
17	4555232	4555632	401	*	3881	0	Promoter (<=1kb)	17	4538897	4555386	16490	2	ENSG00000132382	ENST00000381556	0	10514	MYBBP1A	MYB binding protein 1a
8	133008795	133009195	401	*	9771	0	Intron (ENST00000220616/ENSG00000042832, intron 35 of 47)	8	133002605	133003075	471	2	ENSG00000240237	ENST00000485217	-5720	100271185	RPL21P78	ribosomal protein L21 pseudogene 78
2	64784744	64785144	401	*	5573	0	Distal Intergenic	2	64765463	64767873	2411	2	ENSG00000288986	ENST00000692605	-16871	NA	NA	NA
5	178076028	178076428	401	*	8266	0	Intron (ENST00000651413/ENSG00000204677, intron 14 of 14)	5	178065361	178068159	2799	1	ENSG00000204677	ENST00000651483	10667	653316	FAM153CP	protein FAM153C
2	72719502	72719902	401	*	5621	0	Promoter (1-2kb)	2	72721806	72722003	198	1	ENSG00000222536	ENST00000410604	-1904	106480214	RNU2-39P	RNA, U2 small nuclear 39, pseudogene
6	137424922	137425322	401	*	8664	0	Distal Intergenic	6	137492199	137494394	2196	2	ENSG00000177468	ENST00000367734	69072	167826	OLIG3	oligodendrocyte transcription factor 3
2	2865800	2866200	401	*	5183	0	Distal Intergenic	2	2870558	2871231	674	2	ENSG00000228391	ENST00000437610	5031	NA	NA	NA
2	217709985	217710385	401	*	5937	0	Intron (ENST00000676082/ENSG00000231672, intron 1 of 9)	2	217693895	217696763	2869	1	ENSG00000224414	ENST00000437380	16090	100533848	LOC100533848	ATPase H+/K+ transporting non-gastric alpha2 subunit pseudogene
2	3369304	3369704	401	*	5184	0	Intron (ENST00000398659/ENSG00000032389, intron 1 of 9)	2	3194012	3377470	183459	2	ENSG00000032389	ENST00000463662	7766	7260	EIPR1	EARP complex and GARP complex interacting protein 1
16	28166820	28167220	401	*	3543	0	Promoter (1-2kb)	16	28156133	28165419	9287	2	ENSG00000169180	ENST00000569973	-1401	23214	XPO6	exportin 6
6	3823115	3823515	401	*	8287	0	Distal Intergenic	6	3831933	3833896	1964	1	ENSG00000238158	ENST00000602854	-8418	NA	NA	NA
11	74069574	74069974	401	*	2070	0	Promoter (<=1kb)	11	74012737	74070874	58138	2	ENSG00000168014	ENST00000538625	900	26005	C2CD3	C2 domain containing 3 centriole elongation regulator
10	128011289	128011689	401	*	1578	0	Intron (ENST00000254667/ENSG00000132334, intron 2 of 20)	10	127998126	128056163	58038	1	ENSG00000132334	ENST00000455661	13163	5791	PTPRE	protein tyrosine phosphatase receptor type E
16	65532133	65532533	401	*	3661	0	Intron (ENST00000663911/ENSG00000261742, intron 2 of 7)	16	65285024	65571789	286766	2	ENSG00000261742	ENST00000564041	39256	283867	LINC00922	long intergenic non-protein coding RNA 922
9	90958298	90958698	401	*	9922	0	Intron (ENST00000427745/ENSG00000228216, intron 1 of 1)	9	90957260	90965393	8134	2	ENSG00000228216	ENST00000427745	6695	NA	NA	NA
2	236209472	236209872	401	*	6075	0	Promoter (<=1kb)	2	236210373	236210548	176	2	ENSG00000200745	ENST00000363875	676	106481606	RNU1-31P	RNA, U1 small nuclear 31, pseudogene
12	88816304	88816704	401	*	2409	0	Intron (ENST00000689451/ENSG00000289174, intron 1 of 2)	12	88781256	88847391	66136	2	ENSG00000289174	ENST00000689451	30687	NA	NA	NA
9	4933166	4933566	401	*	9834	0	Distal Intergenic	9	4944670	4945902	1233	2	ENSG00000220937	ENST00000397777	12336	NA	NA	NA
6	112180139	112180539	401	*	8610	0	Promoter (<=1kb)	6	112171630	112179502	7873	2	ENSG00000112769	ENST00000521187	-637	3910	LAMA4	laminin subunit alpha 4
2	160561738	160562138	401	*	5837	0	Distal Intergenic	2	160272151	160493807	221657	2	ENSG00000153250	ENST00000348849	-67931	5937	RBMS1	RNA binding motif single stranded interacting protein 1
5	132427494	132427894	401	*	8039	0	Promoter (<=1kb)	5	132419416	132426714	7299	2	ENSG00000238160	ENST00000454380	-780	102723741	LINC02863	long intergenic non-protein coding RNA 2863
3	53154971	53155371	401	*	7307	0	Promoter (<=1kb)	3	53156009	53179694	23686	1	ENSG00000163932	ENST00000478843	-638	5580	PRKCD	protein kinase C delta
2	12856980	12857380	401	*	5250	0	Intron (ENST00000663507/ENSG00000225649, intron 4 of 6)	2	12737367	12737444	78	1	ENSG00000264370	ENST00000579927	119613	100422986	MIR3125	microRNA 3125
15	78209278	78209678	401	*	3372	0	Promoter (1-2kb)	15	78182712	78207785	25074	2	ENSG00000103740	ENST00000559114	-1493	23205	ACSBG1	acyl-CoA synthetase bubblegum family member 1
22	46575147	46575547	401	*	7039	0	Promoter (<=1kb)	22	46576012	46637936	61925	1	ENSG00000075240	ENST00000447351	-465	23151	GRAMD4	GRAM domain containing 4
2	28269182	28269582	401	*	5347	0	Intron (ENST00000344773/ENSG00000158019, intron 10 of 12)	2	28308161	28308570	410	1	ENSG00000225991	ENST00000423483	-38579	100271294	RPL23AP34	ribosomal protein L23a pseudogene 34
2	28870173	28870573	401	*	5372	0	Promoter (<=1kb)	2	28849821	28870309	20489	2	ENSG00000171103	ENST00000306108	0	55006	TRMT61B	tRNA methyltransferase 61B
17	39782489	39782889	401	*	4039	0	Intron (ENST00000346872/ENSG00000161405, intron 6 of 7)	17	39765496	39778225	12730	2	ENSG00000161405	ENST00000583368	-4264	22806	IKZF3	IKAROS family zinc finger 3
2	202104362	202104762	401	*	5917	0	Intron (ENST00000498697/ENSG00000182329, intron 8 of 23)	2	202075410	202117058	41649	2	ENSG00000222035	ENST00000409819	12296	729224	KIAA2012-AS1	KIAA2012 antisense RNA 1
6	150857555	150857955	401	*	8731	0	Distal Intergenic	6	150865679	151101885	236207	1	ENSG00000120254	ENST00000611279	-7724	25902	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like
11	809263	809663	401	*	1584	0	Promoter (<=1kb)	11	799185	809499	10315	2	ENSG00000177595	ENST00000534525	0	55367	PIDD1	p53-induced death domain protein 1
11	72112591	72112991	401	*	2028	0	Promoter (<=1kb)	11	72106378	72112704	6327	2	ENSG00000110200	ENST00000502597	0	25906	ANAPC15	anaphase promoting complex subunit 15
17	68353101	68353501	401	*	4300	0	Intron (ENST00000448504/ENSG00000141337, intron 5 of 11)	17	68347145	68359786	12642	1	ENSG00000141337	ENST00000581032	5956	22901	ARSG	arylsulfatase G
7	21469829	21470229	401	*	8908	0	Promoter (<=1kb)	7	21471058	21471146	89	1	ENSG00000221783	ENST00000408856	-829	100302122	MIR1183	microRNA 1183
2	95232230	95232630	401	*	5664	0	Promoter (<=1kb)	2	95232061	95259774	27714	1	ENSG00000233757	ENST00000610384	169	344065	ZNF892	zinc finger protein 892
7	149127556	149127956	401	*	9408	0	Promoter (1-2kb)	7	149126416	149182802	56387	1	ENSG00000197024	ENST00000426851	1140	57541	ZNF398	zinc finger protein 398
20	36083184	36083584	401	*	6225	0	Intron (ENST00000651340/ENSG00000234139, intron 4 of 4)	20	36086252	36088192	1941	2	ENSG00000237063	ENST00000433587	4608	NA	NA	NA
1	113307754	113308154	401	*	628	0	Distal Intergenic	1	113390515	113685923	295409	1	ENSG00000081026	ENST00000307546	-82361	260425	MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3
2	96144153	96144553	401	*	5666	0	Promoter (<=1kb)	2	96143729	96144617	889	2	ENSG00000158050	ENST00000488952	64	1844	DUSP2	dual specificity phosphatase 2
6	146878536	146878936	401	*	8713	0	Intron (ENST00000662679/ENSG00000233452, intron 5 of 10)	6	146857709	146863460	5752	1	ENSG00000227748	ENST00000658795	20827	NA	NA	NA
8	144078393	144078793	401	*	9814	0	Promoter (<=1kb)	8	144078648	144080516	1869	1	ENSG00000178896	ENST00000525936	0	54512	EXOSC4	exosome component 4
2	216057697	216058097	401	*	5929	0	Promoter (<=1kb)	2	216043972	216057947	13976	2	ENSG00000115425	ENST00000464737	0	55825	PECR	peroxisomal trans-2-enoyl-CoA reductase
19	41031983	41032383	401	*	4892	0	Distal Intergenic	19	41024268	41027720	3453	2	ENSG00000213908	ENST00000595391	-4263	1550	CYP2A7P1	cytochrome P450 family 2 subfamily A member 7 pseudogene 1
22	42357607	42358007	401	*	6952	0	Distal Intergenic	22	42364402	42369208	4807	2	ENSG00000229891	ENST00000412060	11201	102723775	LINC01315	long intergenic non-protein coding RNA 1315
2	219249226	219249626	401	*	5952	0	3' UTR	2	219245896	219248702	2807	1	ENSG00000115661	ENST00000409743	3330	8576	STK16	serine/threonine kinase 16
1	39183709	39184109	401	*	287	0	Intron (ENST00000361689/ENSG00000127603, intron 2 of 93)	1	39204695	39254375	49681	1	ENSG00000127603	ENST00000494012	-20586	23499	MACF1	microtubule actin crosslinking factor 1
10	42665144	42665544	401	*	1227	0	Intron (ENST00000662977/ENSG00000233515, intron 6 of 7)	10	42660728	42661776	1049	1	ENSG00000232109	ENST00000435210	4416	100312807	VN1R54P	vomeronasal 1 receptor 54 pseudogene
