seqnames	start	end	width	strand	name	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
10	70634027	70634427	401	*	1316	0	Intron (ENST00000697571/ENSG00000107719, intron 20 of 20)	10	70610317	70668754	58438	1	ENSG00000107719	ENST00000697575	23710	27143	PALD1	phosphatase domain containing paladin 1
2	46737552	46737952	401	*	5507	0	Intron (ENST00000650611/ENSG00000222005, intron 1 of 7)	2	46759747	46780244	20498	1	ENSG00000171150	ENST00000650009	-21795	9655	SOCS5	suppressor of cytokine signaling 5
8	127507349	127507749	401	*	9722	0	Distal Intergenic	8	127443350	127482139	38790	2	ENSG00000246228	ENST00000502056	-25210	727677	CASC8	cancer susceptibility 8
6	33613733	33614133	401	*	8364	0	Distal Intergenic	6	33620365	33696574	76210	1	ENSG00000096433	ENST00000374316	-6232	3710	ITPR3	inositol 1,4,5-trisphosphate receptor type 3
17	40486077	40486477	401	*	4046	0	Intron (ENST00000254051/ENSG00000131746, intron 4 of 12)	17	40475828	40480875	5048	2	ENSG00000131746	ENST00000394072	-5202	84951	TNS4	tensin 4
17	76252029	76252429	401	*	4343	0	Distal Intergenic	17	76142474	76240493	98020	2	ENSG00000141576	ENST00000269391	-11536	114804	RNF157	ring finger protein 157
17	6872096	6872496	401	*	3909	0	Intron (ENST00000574727/ENSG00000291084, intron 2 of 13)	17	6875232	6881842	6611	2	ENSG00000215067	ENST00000667870	9346	NA	NA	NA
7	2110274	2110674	401	*	8829	0	Promoter (<=1kb)	7	1980486	2109601	129116	2	ENSG00000002822	ENST00000444373	-673	8379	MAD1L1	mitotic arrest deficient 1 like 1
22	37999337	37999737	401	*	6805	0	Intron (ENST00000407936/ENSG00000100142, intron 5 of 5)	22	37988794	37988853	60	1	ENSG00000284266	ENST00000578108	10543	100616146	MIR4534	microRNA 4534
2	26805243	26805643	401	*	5299	0	Distal Intergenic	2	26786143	26801067	14925	1	ENSG00000115163	ENST00000460030	19100	1058	CENPA	centromere protein A
5	134503367	134503767	401	*	8076	0	Promoter (2-3kb)	5	134506552	134509230	2679	1	ENSG00000251169	ENST00000515627	-2785	101927934	LINC01843	long intergenic non-protein coding RNA 1843
19	45423555	45423955	401	*	4990	0	Promoter (<=1kb)	19	45407334	45423917	16584	2	ENSG00000012061	ENST00000300853	0	2067	ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit
7	100081679	100082079	401	*	9237	0	Promoter (<=1kb)	7	100064033	100081727	17695	2	ENSG00000166526	ENST00000413658	0	7551	ZNF3	zinc finger protein 3
9	38025954	38026354	401	*	9891	0	Intron (ENST00000540557/ENSG00000255872, intron 1 of 11)	9	37588413	38068687	480275	2	ENSG00000255872	ENST00000540557	42333	NA	NA	NA
2	10220517	10220917	401	*	5214	0	Distal Intergenic	2	10192614	10192671	58	2	ENSG00000265418	ENST00000580325	-27846	100422929	MIR4261	microRNA 4261
19	3155098	3155498	401	*	4507	0	Promoter (<=1kb)	19	3141576	3155175	13600	2	ENSG00000267551	ENST00000587587	0	100996351	GNA15-DT	GNA15 divergent transcript
21	23968641	23969041	401	*	6485	0	Promoter (<=1kb)	21	23960569	23968747	8179	2	ENSG00000235564	ENST00000447405	0	NA	NA	NA
3	170129032	170129432	401	*	7471	0	Promoter (<=1kb)	3	170117123	170128807	11685	2	ENSG00000173889	ENST00000486042	-225	80012	PHC3	polyhomeotic homolog 3
1	201114113	201114513	401	*	874	0	Promoter (1-2kb)	1	201039512	201112451	72940	2	ENSG00000081248	ENST00000367338	-1662	779	CACNA1S	calcium voltage-gated channel subunit alpha1 S
20	49562239	49562639	401	*	6364	0	Intron (ENST00000244043/ENSG00000124212, intron 1 of 9)	20	49507901	49568116	60216	2	ENSG00000124212	ENST00000478971	5477	5740	PTGIS	prostaglandin I2 synthase
8	100775711	100776111	401	*	9584	0	Promoter (<=1kb)	8	100776512	100776865	354	2	ENSG00000242399	ENST00000461683	754	100271089	RPS20P23	ribosomal protein S20 pseudogene 23
14	104639994	104640394	401	*	3081	0	Distal Intergenic	14	104653548	104655567	2020	2	ENSG00000258736	ENST00000553433	15173	NA	NA	NA
17	39056764	39057164	401	*	4029	0	Promoter (<=1kb)	17	39057064	39058036	973	1	ENSG00000263818	ENST00000584586	0	NA	NA	NA
8	125544564	125544964	401	*	9700	0	Distal Intergenic	8	125486680	125530605	43926	1	ENSG00000253111	ENST00000521991	57884	NA	NA	NA
1	43423633	43424033	401	*	358	0	Promoter (2-3kb)	1	43420757	43429489	8733	1	ENSG00000198198	ENST00000470139	2876	23334	SZT2	SZT2 subunit of KICSTOR complex
9	112140879	112141279	401	*	10050	0	Promoter (1-2kb)	9	112098582	112142466	43885	2	ENSG00000106868	ENST00000415074	1187	64420	SUSD1	sushi domain containing 1
5	98796308	98796708	401	*	8007	0	Promoter (<=1kb)	5	98792863	98795766	2904	2	ENSG00000279232	ENST00000624710	-542	NA	NA	NA
17	44345009	44345409	401	*	4107	0	Promoter (<=1kb)	17	44345246	44349894	4649	1	ENSG00000030582	ENST00000588170	0	2896	GRN	granulin precursor
3	184186431	184186831	401	*	7536	0	Promoter (<=1kb)	3	184186199	184194005	7807	1	ENSG00000161204	ENST00000429586	232	55324	ABCF3	ATP binding cassette subfamily F member 3
22	38228790	38229190	401	*	6819	0	Promoter (2-3kb)	22	38226380	38231318	4939	2	ENSG00000198792	ENST00000488844	2128	25829	TMEM184B	transmembrane protein 184B
5	65774359	65774759	401	*	7901	0	Promoter (2-3kb)	5	65777417	65823325	45909	1	ENSG00000123213	ENST00000506799	-2658	57486	NLN	neurolysin
15	40046866	40047266	401	*	3104	0	Exon (ENST00000661955/ENSG00000248508, exon 3 of 4)	15	40039349	40057000	17652	1	ENSG00000248508	ENST00000560341	7517	100131089	SRP14-DT	SRP14 divergent transcript
4	781813	782213	401	*	7678	0	Promoter (<=1kb)	4	760202	781849	21648	2	ENSG00000249592	ENST00000660016	0	100129917	PCGF3-AS1	PCGF3 antisense RNA 1
4	102262995	102263395	401	*	7787	0	3' UTR	4	102269716	102304488	34773	2	ENSG00000138821	ENST00000512337	41093	64116	SLC39A8	solute carrier family 39 member 8
1	9699326	9699726	401	*	53	0	Intron (ENST00000698706/ENSG00000171608, intron 3 of 4)	1	9689570	9728906	39337	1	ENSG00000171608	ENST00000698715	9756	5293	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta
8	19540653	19541053	401	*	9438	0	Intron (ENST00000454498/ENSG00000147408, intron 3 of 9)	8	19506037	19532020	25984	2	ENSG00000147408	ENST00000522732	-8633	55790	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1
8	42292647	42293047	401	*	9532	0	Promoter (2-3kb)	8	42290229	42332315	42087	1	ENSG00000104365	ENST00000676525	2418	3551	IKBKB	inhibitor of nuclear factor kappa B kinase subunit beta
20	50509925	50510325	401	*	6409	0	Promoter (<=1kb)	20	50510321	50584760	74440	1	ENSG00000196396	ENST00000541713	0	5770	PTPN1	protein tyrosine phosphatase non-receptor type 1
9	93289589	93289989	401	*	9942	0	Promoter (<=1kb)	9	93289187	93308584	19398	1	ENSG00000165238	ENST00000453718	402	65268	WNK2	WNK lysine deficient protein kinase 2
7	75905754	75906154	401	*	9177	0	Promoter (1-2kb)	7	75907576	75981096	73521	1	ENSG00000127948	ENST00000439963	-1422	5447	POR	cytochrome p450 oxidoreductase
14	101266160	101266560	401	*	2996	0	Intron (ENST00000555328/ENSG00000258497, intron 1 of 1)	14	101257332	101278318	20987	1	ENSG00000258497	ENST00000555328	8828	NA	NA	NA
22	41746529	41746929	401	*	6941	0	Promoter (<=1kb)	22	41747312	41747413	102	1	ENSG00000206813	ENST00000384086	-383	NA	NA	NA
1	113906730	113907130	401	*	630	0	Promoter (<=1kb)	1	113907246	113914056	6811	1	ENSG00000118655	ENST00000697126	-116	64858	DCLRE1B	DNA cross-link repair 1B
13	107590571	107590971	401	*	2664	0	Intron (ENST00000375915/ENSG00000204442, intron 1 of 2)	13	107531171	107531248	78	2	ENSG00000221650	ENST00000408723	-59323	100302286	MIR1267	microRNA 1267
6	35370429	35370829	401	*	8397	0	Intron (ENST00000360694/ENSG00000112033, intron 2 of 7)	6	35342614	35428178	85565	1	ENSG00000112033	ENST00000311565	27815	5467	PPARD	peroxisome proliferator activated receptor delta
15	69881293	69881693	401	*	3277	0	Distal Intergenic	15	69835215	69842967	7753	1	ENSG00000245750	ENST00000674476	46078	145837	DRAIC	downregulated RNA in cancer, inhibitor of cell invasion and migration
1	156126241	156126641	401	*	819	0	Promoter (<=1kb)	1	156126545	156140081	13537	1	ENSG00000160789	ENST00000504687	0	4000	LMNA	lamin A/C
20	47565358	47565758	401	*	6319	0	Intron (ENST00000371998/ENSG00000124151, intron 1 of 22)	20	47622958	47624073	1116	1	ENSG00000124151	ENST00000490248	-57200	8202	NCOA3	nuclear receptor coactivator 3
17	78541815	78542215	401	*	4360	0	Intron (ENST00000389840/ENSG00000187775, intron 17 of 80)	17	78532813	78533055	243	2	ENSG00000243426	ENST00000492744	-8760	106479388	RN7SL454P	RNA, 7SL, cytoplasmic 454, pseudogene
2	72980484	72980884	401	*	5623	0	Promoter (<=1kb)	2	72944603	72981117	36515	2	ENSG00000144040	ENST00000495208	233	94097	SFXN5	sideroflexin 5
11	39256889	39257289	401	*	1693	0	Distal Intergenic	11	39261107	39261213	107	1	ENSG00000201591	ENST00000364721	-3818	106479610	RNU6-99P	RNA, U6 small nuclear 99, pseudogene
1	23188856	23189256	401	*	141	0	Distal Intergenic	1	23093443	23177808	84366	2	ENSG00000169641	ENST00000706844	-11048	7798	LUZP1	leucine zipper protein 1
22	38180152	38180552	401	*	6815	0	Promoter (<=1kb)	22	38145624	38180404	34781	2	ENSG00000184381	ENST00000455341	0	8398	PLA2G6	phospholipase A2 group VI
5	10578017	10578417	401	*	7833	0	Intron (ENST00000296657/ENSG00000164236, intron 1 of 3)	5	10564330	10649624	85295	1	ENSG00000164236	ENST00000504806	13687	651746	ANKRD33B	ankyrin repeat domain 33B
7	129144462	129144862	401	*	9347	0	Promoter (<=1kb)	7	129144707	129169699	24993	1	ENSG00000158457	ENST00000486685	0	340348	TSPAN33	tetraspanin 33
1	19596702	19597102	401	*	91	0	Promoter (<=1kb)	1	19596979	19658056	61078	1	ENSG00000158747	ENST00000602662	0	4681	NBL1	NBL1, DAN family BMP antagonist
17	39244708	39245108	401	*	4032	0	Promoter (<=1kb)	17	39243963	39250818	6856	1	ENSG00000293195	ENST00000580264	745	NA	NA	NA
11	68209140	68209540	401	*	1936	0	Intron (ENST00000304363/ENSG00000110066, intron 1 of 10)	11	68180155	68212754	32600	2	ENSG00000110066	ENST00000434573	3214	51111	KMT5B	lysine methyltransferase 5B
7	101217370	101217770	401	*	9278	0	Promoter (<=1kb)	7	101205984	101217581	11598	2	ENSG00000106397	ENST00000223127	0	8985	PLOD3	procollagen-lysine,2-oxoglutarate 5-dioxygenase 3
2	109604647	109605047	401	*	5721	0	Promoter (<=1kb)	2	109594693	109605698	11006	2	ENSG00000230696	ENST00000425576	651	NA	NA	NA
20	34525939	34526339	401	*	6190	0	Promoter (<=1kb)	20	34526510	34526606	97	2	ENSG00000206582	ENST00000383855	267	NA	NA	NA
2	74421998	74422398	401	*	5633	0	Promoter (<=1kb)	2	74422175	74425704	3530	1	ENSG00000005448	ENST00000469321	0	84058	WDR54	WD repeat domain 54
22	31243309	31243709	401	*	6677	0	Intron (ENST00000462625/ENSG00000182541, intron 2 of 2)	22	31248358	31258484	10127	1	ENSG00000182541	ENST00000425203	-4649	3985	LIMK2	LIM domain kinase 2
8	100847244	100847644	401	*	9587	0	Distal Intergenic	8	100831728	100831860	133	2	ENSG00000222795	ENST00000410863	-15384	106479596	RNU4-83P	RNA, U4 small nuclear 83, pseudogene
3	42780784	42781184	401	*	7168	0	Intron (ENST00000648550/ENSG00000280571, intron 2 of 16)	3	42746794	42773253	26460	2	ENSG00000244607	ENST00000492806	-7531	152206	CCDC13	coiled-coil domain containing 13
2	109182433	109182833	401	*	5714	0	Intron (ENST00000309415/ENSG00000172985, intron 1 of 9)	2	109141490	109141588	99	2	ENSG00000264934	ENST00000582152	-40845	100422863	MIR4265	microRNA 4265
2	237731633	237732033	401	*	6090	0	Promoter (<=1kb)	2	237728569	237731131	2563	2	ENSG00000286864	ENST00000658803	-502	NA	NA	NA
6	148146719	148147119	401	*	8714	0	Distal Intergenic	6	148133809	148137404	3596	2	ENSG00000230205	ENST00000417838	-9315	NA	NA	NA
1	24191878	24192278	401	*	150	0	Distal Intergenic	1	24159000	24187959	28960	2	ENSG00000185436	ENST00000374419	-3919	163702	IFNLR1	interferon lambda receptor 1
10	47152945	47153345	401	*	1236	0	Distal Intergenic	10	47207445	47224993	17549	1	ENSG00000289299	ENST00000692998	-54100	NA	NA	NA
17	19752971	19753371	401	*	3983	0	Promoter (1-2kb)	17	19755244	19756207	964	1	ENSG00000230607	ENST00000431878	-1873	NA	NA	NA
13	24911067	24911467	401	*	2569	0	Intron (ENST00000381884/ENSG00000151849, intron 3 of 16)	13	24889170	24903994	14825	2	ENSG00000151849	ENST00000418179	-7073	55835	CENPJ	centromere protein J
4	5753778	5754178	401	*	7710	0	Promoter (1-2kb)	4	5752675	5753929	1255	1	ENSG00000072840	ENST00000514919	1103	2121	EVC	EvC ciliary complex subunit 1
3	43995937	43996337	401	*	7182	0	Promoter (<=1kb)	3	43996896	43997443	548	1	ENSG00000271192	ENST00000605537	-559	NA	NA	NA
22	30634478	30634878	401	*	6659	0	Promoter (<=1kb)	22	30635781	30647893	12113	1	ENSG00000100036	ENST00000343605	-903	339665	SLC35E4	solute carrier family 35 member E4
5	77679690	77680090	401	*	7970	0	Distal Intergenic	5	77691259	77694277	3019	2	ENSG00000171530	ENST00000517881	14187	6902	TBCA	tubulin folding cofactor A
20	64044687	64045087	401	*	6481	0	Distal Intergenic	20	64047582	64049639	2058	2	ENSG00000203883	ENST00000340356	4552	54345	SOX18	SRY-box transcription factor 18
16	68746945	68747345	401	*	3708	0	Intron (ENST00000261769/ENSG00000039068, intron 2 of 15)	16	68742480	68742588	109	1	ENSG00000200558	ENST00000363688	4465	106480767	RNA5SP429	RNA, 5S ribosomal pseudogene 429
11	67701863	67702263	401	*	1919	0	Distal Intergenic	11	67711702	67716005	4304	2	ENSG00000184795	ENST00000530315	13742	NA	NA	NA
14	22589237	22589637	401	*	2725	0	Promoter (<=1kb)	14	22564907	22589224	24318	2	ENSG00000129562	ENST00000250498	-13	1603	DAD1	defender against cell death 1
11	12411759	12412159	401	*	1604	0	Intron (ENST00000530755/ENSG00000197702, intron 1 of 3)	11	12398241	12513804	115564	1	ENSG00000197702	ENST00000533345	13518	55742	PARVA	parvin alpha
20	48823881	48824281	401	*	6351	0	Intron (ENST00000371941/ENSG00000124126, intron 1 of 39)	20	48624252	48827999	203748	2	ENSG00000124126	ENST00000371941	3718	57580	PREX1	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1
11	68903662	68904062	401	*	1947	0	Promoter (<=1kb)	11	68903863	68937091	33229	1	ENSG00000132740	ENST00000676228	0	3508	IGHMBP2	immunoglobulin mu DNA binding protein 2
2	101973144	101973544	401	*	5706	0	Intron (ENST00000627273/ENSG00000281162, intron 2 of 4)	2	101983465	101985105	1641	1	ENSG00000281162	ENST00000625702	-9921	NA	NA	NA
10	30359732	30360132	401	*	1208	0	Intron (ENST00000488290/ENSG00000107951, intron 9 of 16)	10	30353706	30357365	3660	1	ENSG00000250833	ENST00000512082	6026	NA	NA	NA
5	14304975	14305375	401	*	7840	0	Intron (ENST00000698541/ENSG00000038382, intron 8 of 36)	5	14293041	14489165	196125	1	ENSG00000038382	ENST00000515144	11934	7204	TRIO	trio Rho guanine nucleotide exchange factor
19	18514866	18515266	401	*	4783	0	Intron (ENST00000262809/ENSG00000105656, intron 1 of 11)	19	18472407	18522067	49661	2	ENSG00000105656	ENST00000596915	6801	8178	ELL	elongation factor for RNA polymerase II
1	31772427	31772827	401	*	247	0	Distal Intergenic	1	31741800	31764893	23094	2	ENSG00000121753	ENST00000533175	-7534	576	ADGRB2	adhesion G protein-coupled receptor B2
1	26284738	26285138	401	*	172	0	Exon (ENST00000472155/ENSG00000158062, exon 10 of 14)	1	26280122	26281450	1329	1	ENSG00000142669	ENST00000319041	4616	83442	SH3BGRL3	SH3 domain binding glutamate rich protein like 3
3	49421165	49421565	401	*	7260	0	Promoter (<=1kb)	3	49418783	49421803	3021	2	ENSG00000145020	ENST00000476828	238	275	AMT	aminomethyltransferase
7	100444408	100444808	401	*	9252	0	Distal Intergenic	7	100435282	100436497	1216	2	ENSG00000160813	ENST00000292330	-7911	221908	PPP1R35	protein phosphatase 1 regulatory subunit 35
6	137883539	137883939	401	*	8676	0	Downstream (<=300bp)	6	137871419	137883291	11873	1	ENSG00000118503	ENST00000485192	12120	7128	TNFAIP3	TNF alpha induced protein 3
10	78925792	78926192	401	*	1449	0	Distal Intergenic	10	78943328	78962394	19067	2	ENSG00000224596	ENST00000428862	36202	283050	ZMIZ1-AS1	ZMIZ1 antisense RNA 1
11	34680189	34680589	401	*	1668	0	Distal Intergenic	11	34709600	34710161	562	1	ENSG00000271369	ENST00000605070	-29011	NA	NA	NA
11	12089521	12089921	401	*	1601	0	Promoter (2-3kb)	11	12086891	12089441	2551	1	ENSG00000255400	ENST00000527997	2630	125177370	LINC02989	long intergenic non-protein coding RNA 2989
8	19314183	19314583	401	*	9437	0	Promoter (<=1kb)	8	19313976	19394953	80978	1	ENSG00000104611	ENST00000519207	207	63898	SH2D4A	SH2 domain containing 4A
5	142024873	142025273	401	*	8180	0	Distal Intergenic	5	142002090	142013041	10952	2	ENSG00000113552	ENST00000505689	-11832	10007	GNPDA1	glucosamine-6-phosphate deaminase 1
3	46422604	46423004	401	*	7211	0	Promoter (<=1kb)	3	46416586	46422760	6175	2	ENSG00000283646	ENST00000661642	0	105377068	LINC02009	long intergenic non-protein coding RNA 2009
7	101017441	101017841	401	*	9267	0	Promoter (<=1kb)	7	101014319	101017665	3347	2	ENSG00000227053	ENST00000448513	0	102724094	MUC12-AS1	MUC12 antisense RNA 1
15	70023204	70023604	401	*	3278	0	Distal Intergenic	15	70049801	70051505	1705	2	ENSG00000140332	ENST00000559608	27901	7090	TLE3	TLE family member 3, transcriptional corepressor
17	47967870	47968270	401	*	4156	0	Promoter (<=1kb)	17	47967810	47975337	7528	1	ENSG00000108465	ENST00000579632	60	80279	CDK5RAP3	CDK5 regulatory subunit associated protein 3
2	28544976	28545376	401	*	5357	0	Intron (ENST00000327757/ENSG00000163803, intron 14 of 57)	2	28548500	28596063	47564	1	ENSG00000163803	ENST00000436544	-3124	151056	PLB1	phospholipase B1
14	102481785	102482185	401	*	3029	0	Intron (ENST00000359520/ENSG00000196663, intron 17 of 19)	14	102496881	102498224	1344	1	ENSG00000196663	ENST00000561099	-14696	9895	TECPR2	tectonin beta-propeller repeat containing 2
2	70727308	70727708	401	*	5607	0	Intron (ENST00000403045/ENSG00000075340, intron 1 of 20)	2	70692428	70717778	25351	2	ENSG00000075340	ENST00000415348	-9530	119	ADD2	adducin 2
8	122959784	122960184	401	*	9661	0	Intron (ENST00000314393/ENSG00000178764, intron 3 of 3)	8	122977026	122985629	8604	2	ENSG00000259631	ENST00000559049	25445	NA	NA	NA
7	1364303	1364703	401	*	8815	0	Distal Intergenic	7	1428465	1437611	9147	2	ENSG00000164877	ENST00000493998	72908	79778	MICALL2	MICAL like 2
20	34955651	34956051	401	*	6197	0	Promoter (<=1kb)	20	34955810	34981724	25915	1	ENSG00000078814	ENST00000673749	0	57644	MYH7B	myosin heavy chain 7B
11	46557606	46558006	401	*	1704	0	Intron (ENST00000314845/ENSG00000110497, intron 1 of 18)	11	46546071	46547420	1350	2	ENSG00000110497	ENST00000524783	-10186	55626	AMBRA1	autophagy and beclin 1 regulator 1
1	202135173	202135573	401	*	917	0	Promoter (<=1kb)	1	202134383	202135608	1226	2	ENSG00000143862	ENST00000491358	35	127829	ARL8A	ARF like GTPase 8A
3	47910803	47911203	401	*	7228	0	Promoter (<=1kb)	3	47869212	47910388	41177	2	ENSG00000047849	ENST00000383736	-415	4134	MAP4	microtubule associated protein 4
11	72752504	72752904	401	*	2036	0	Promoter (<=1kb)	11	72685069	72752408	67340	2	ENSG00000186635	ENST00000393609	-96	116985	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
20	45293701	45294101	401	*	6268	0	3' UTR	20	45293445	45305591	12147	2	ENSG00000124159	ENST00000372754	11490	8785	MATN4	matrilin 4
10	79298672	79299072	401	*	1463	0	Exon (ENST00000334512/ENSG00000108175, exon 16 of 25)	10	79277179	79296935	19757	1	ENSG00000108175	ENST00000478357	21493	57178	ZMIZ1	zinc finger MIZ-type containing 1
6	71410029	71410429	401	*	8542	0	Exon (ENST00000651660/ENSG00000233237, exon 4 of 4)	6	71344355	71404234	59880	2	ENSG00000233237	ENST00000652655	-5795	79940	LINC00472	long intergenic non-protein coding RNA 472
19	16383232	16383632	401	*	4713	0	3' UTR	19	16367585	16368008	424	1	ENSG00000290070	ENST00000702759	15647	NA	NA	NA
1	226828062	226828462	401	*	1100	0	Promoter (<=1kb)	1	226827711	226833906	6196	1	ENSG00000287259	ENST00000664298	351	124904530	LOC124904530	uncharacterized LOC124904530
8	18249150	18249550	401	*	9434	0	Distal Intergenic	8	18221777	18223222	1446	1	ENSG00000171428	ENST00000520546	27373	9	NAT1	N-acetyltransferase 1
19	45863091	45863491	401	*	5017	0	Promoter (<=1kb)	19	45815410	45863147	47738	2	ENSG00000125755	ENST00000245934	0	8189	SYMPK	symplekin scaffold protein
2	26970216	26970616	401	*	5303	0	Promoter (<=1kb)	2	26970637	27022619	51983	1	ENSG00000084764	ENST00000494788	-21	22924	MAPRE3	microtubule associated protein RP/EB family member 3
16	14050668	14051068	401	*	3519	0	Distal Intergenic	16	14071319	14266773	195455	1	ENSG00000186260	ENST00000571589	-20251	57496	MRTFB	myocardin related transcription factor B
8	28369148	28369548	401	*	9477	0	Intron (ENST00000344423/ENSG00000186918, intron 1 of 9)	8	28365348	28375378	10031	2	ENSG00000186918	ENST00000519730	5830	55893	ZNF395	zinc finger protein 395
4	674112	674512	401	*	7675	0	Promoter (<=1kb)	4	672436	674121	1686	2	ENSG00000169020	ENST00000515202	0	521	ATP5ME	ATP synthase membrane subunit e
10	73762864	73763264	401	*	1403	0	Promoter (2-3kb)	10	73760110	73763555	3446	1	ENSG00000176986	ENST00000634508	2754	9632	SEC24C	SEC24 homolog C, COPII coat complex component
2	96305383	96305783	401	*	5670	0	Promoter (<=1kb)	2	96274338	96305546	31209	2	ENSG00000144028	ENST00000323853	0	23020	SNRNP200	small nuclear ribonucleoprotein U5 subunit 200
10	70528816	70529216	401	*	1313	0	Intron (ENST00000263563/ENSG00000107719, intron 2 of 19)	10	70538172	70568378	30207	1	ENSG00000107719	ENST00000697574	-8956	27143	PALD1	phosphatase domain containing paladin 1
8	143948426	143948826	401	*	9808	0	Promoter (1-2kb)	8	143916177	143946547	30371	2	ENSG00000178209	ENST00000687971	-1879	5339	PLEC	plectin
14	49972841	49973241	401	*	2761	0	Intron (ENST00000635379/ENSG00000214900, intron 10 of 11)	14	49966399	49966511	113	1	ENSG00000278038	ENST00000617521	6442	102464828	MIR6076	microRNA 6076
1	114009380	114009780	401	*	634	0	Intron (ENST00000633022/ENSG00000116774, intron 1 of 1)	1	114001433	114002235	803	2	ENSG00000270780	ENST00000604433	-7145	NA	NA	NA
2	27628770	27629170	401	*	5329	0	Promoter (<=1kb)	2	27625638	27629012	3375	2	ENSG00000176714	ENST00000324364	0	79635	CCDC121	coiled-coil domain containing 121
11	64269911	64270311	401	*	1776	0	Promoter (<=1kb)	11	64270062	64288090	18029	1	ENSG00000173264	ENST00000546139	0	56834	GPR137	G protein-coupled receptor 137
3	10366657	10367057	401	*	7078	0	Intron (ENST00000397077/ENSG00000157087, intron 9 of 19)	3	10326228	10346069	19842	2	ENSG00000157087	ENST00000467702	-20588	491	ATP2B2	ATPase plasma membrane Ca2+ transporting 2
7	28575201	28575601	401	*	8966	0	Intron (ENST00000396299/ENSG00000146592, intron 4 of 9)	7	28570438	28749545	179108	1	ENSG00000146592	ENST00000461921	4763	9586	CREB5	cAMP responsive element binding protein 5
14	101972403	101972803	401	*	3011	0	Promoter (2-3kb)	14	101969364	101969601	238	2	ENSG00000259013	ENST00000556294	-2802	NA	NA	NA
19	42113552	42113952	401	*	4913	0	Intron (ENST00000692977/ENSG00000028277, intron 5 of 14)	19	42095809	42117432	21624	2	ENSG00000028277	ENST00000526831	3480	5452	POU2F2	POU class 2 homeobox 2
5	142602773	142603173	401	*	8194	0	Intron (ENST00000443800/ENSG00000231185, intron 3 of 3)	5	142592178	142621342	29165	2	ENSG00000113578	ENST00000359370	18169	2246	FGF1	fibroblast growth factor 1
7	75596742	75597142	401	*	9173	0	Intron (ENST00000336926/ENSG00000127946, intron 2 of 30)	7	75538083	75611702	73620	2	ENSG00000127946	ENST00000616821	14560	3092	HIP1	huntingtin interacting protein 1
15	72170232	72170632	401	*	3308	0	Promoter (<=1kb)	15	72163695	72170379	6685	2	ENSG00000175318	ENST00000564129	0	196996	GRAMD2A	GRAM domain containing 2A
22	20799462	20799862	401	*	6571	0	Promoter (2-3kb)	22	20798940	20802018	3079	2	ENSG00000241973	ENST00000485950	2156	5297	PI4KA	phosphatidylinositol 4-kinase alpha
3	12990246	12990646	401	*	7106	0	Intron (ENST00000613206/ENSG00000144711, intron 1 of 13)	3	12900577	12987036	86460	2	ENSG00000144711	ENST00000618604	-3210	9922	IQSEC1	IQ motif and Sec7 domain ArfGEF 1
5	150129940	150130340	401	*	8220	0	3' UTR	5	150133695	150134110	416	2	ENSG00000113721	ENST00000522466	3770	5159	PDGFRB	platelet derived growth factor receptor beta
12	123533236	123533636	401	*	2540	0	Promoter (<=1kb)	12	123471816	123533718	61903	2	ENSG00000188026	ENST00000636882	82	353116	RILPL1	Rab interacting lysosomal protein like 1
22	41565491	41565891	401	*	6929	0	Intron (ENST00000306149/ENSG00000172346, intron 1 of 3)	22	41561010	41576666	15657	1	ENSG00000172346	ENST00000306149	4481	27254	CSDC2	cold shock domain containing C2
3	46239365	46239765	401	*	7208	0	Promoter (2-3kb)	3	46242381	46266706	24326	1	ENSG00000183625	ENST00000545097	-2616	1232	CCR3	C-C motif chemokine receptor 3
17	4798701	4799101	401	*	3890	0	Promoter (1-2kb)	17	4797684	4798475	792	1	ENSG00000142507	ENST00000575643	1017	5694	PSMB6	proteasome 20S subunit beta 6
22	30205675	30206075	401	*	6630	0	Promoter (1-2kb)	22	30182818	30207195	24378	2	ENSG00000225676	ENST00000432360	1120	105372988	LOC105372988	uncharacterized LOC105372988
15	65304731	65305131	401	*	3224	0	Promoter (<=1kb)	15	65304677	65304792	116	1	ENSG00000200156	ENST00000363286	54	26832	RNU5B-1	RNA, U5B small nuclear 1
12	95118406	95118806	401	*	2424	0	Promoter (1-2kb)	12	95091707	95116973	25267	2	ENSG00000180263	ENST00000551521	-1433	55785	FGD6	FYVE, RhoGEF and PH domain containing 6
19	16445188	16445588	401	*	4714	0	Intron (ENST00000602022/ENSG00000127527, intron 1 of 22)	19	16440946	16443584	2639	1	ENSG00000267703	ENST00000587343	4242	NA	NA	NA
10	70599941	70600341	401	*	1315	0	Promoter (2-3kb)	10	70597348	70602687	5340	2	ENSG00000180644	ENST00000638674	2346	5551	PRF1	perforin 1
20	38134614	38135014	401	*	6243	0	Promoter (<=1kb)	20	38128461	38133760	5300	2	ENSG00000198959	ENST00000469269	-854	7052	TGM2	transglutaminase 2
