seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
1	199808084	199808778	695	*	Distal Intergenic	1	199752491	199752890	400	1	ENSG00000231984	ENST00000448132	55593	107985113	LOC107985113	2-iminobutanoate/2-iminopropanoate deaminase-like
7	3290067	3290328	262	*	Intron (ENST00000437354/ENSG00000236708, intron 1 of 1)	7	3301252	4269000	967749	1	ENSG00000146555	ENST00000404826	-10924	221935	SDK1	sidekick cell adhesion molecule 1
7	4631700	4632220	521	*	Distal Intergenic	7	4642248	4642570	323	1	ENSG00000286874	ENST00000667321	-10028	NA	NA	NA
7	4744454	4745562	1109	*	Intron (ENST00000328914/ENSG00000164916, intron 2 of 8)	7	4740859	4755051	14193	1	ENSG00000164916	ENST00000460979	3595	221937	FOXK1	forkhead box K1
7	4753923	4754158	236	*	Intron (ENST00000328914/ENSG00000164916, intron 2 of 8)	7	4758009	4760029	2021	1	ENSG00000164916	ENST00000496023	-3851	221937	FOXK1	forkhead box K1
7	4774998	4775911	914	*	Promoter (<=1kb)	7	4775615	4791714	16100	1	ENSG00000242802	ENST00000647984	0	9907	AP5Z1	adaptor related protein complex 5 subunit zeta 1
7	5045709	5046423	715	*	Promoter (<=1kb)	7	5045821	5067257	21437	1	ENSG00000146587	ENST00000353796	0	57786	RBAK	RB associated KRAB zinc finger
1	26531212	26531507	296	*	Promoter (<=1kb)	1	26531218	26574431	43214	1	ENSG00000117676	ENST00000526792	0	6195	RPS6KA1	ribosomal protein S6 kinase A1
7	5327422	5327968	547	*	Promoter (1-2kb)	7	5324247	5325574	1328	2	ENSG00000182095	ENST00000497663	-1848	84629	TNRC18	trinucleotide repeat containing 18
7	5429316	5430169	854	*	Promoter (<=1kb)	7	5426277	5428927	2651	2	ENSG00000234432	ENST00000610122	-389	100129484	LINC02983	long intergenic non-protein coding RNA 2983
7	5486949	5487207	259	*	Intron (ENST00000415009/ENSG00000155034, intron 4 of 6)	7	5495819	5495917	99	2	ENSG00000207973	ENST00000385238	8710	693174	MIR589	microRNA 589
7	5513551	5514447	897	*	Promoter (<=1kb)	7	5431335	5513752	82418	2	ENSG00000155034	ENST00000415009	0	80028	FBXL18	F-box and leucine rich repeat protein 18
7	5591140	5592570	1431	*	Promoter (<=1kb)	7	5592816	5606655	13840	1	ENSG00000075618	ENST00000382361	-246	6624	FSCN1	fascin actin-bundling protein 1
7	5592645	5593449	805	*	Promoter (<=1kb)	7	5592816	5606655	13840	1	ENSG00000075618	ENST00000382361	0	6624	FSCN1	fascin actin-bundling protein 1
7	5626088	5626370	283	*	Intron (ENST00000389902/ENSG00000011275, intron 15 of 16)	7	5602872	5606654	3783	1	ENSG00000075618	ENST00000473330	23216	6624	FSCN1	fascin actin-bundling protein 1
7	6019843	6020112	270	*	Promoter (2-3kb)	7	6016877	6017011	135	1	ENSG00000207217	ENST00000384488	2966	109616999	SNORA80D	small nucleolar RNA, H/ACA box 80D
7	6282739	6283039	301	*	Distal Intergenic	7	6187064	6272644	85581	2	ENSG00000008256	ENST00000482460	-10095	9265	CYTH3	cytohesin 3
7	6284070	6284367	298	*	Distal Intergenic	7	6187064	6272644	85581	2	ENSG00000008256	ENST00000482460	-11426	9265	CYTH3	cytohesin 3
7	6284806	6285124	319	*	Distal Intergenic	7	6187064	6272644	85581	2	ENSG00000008256	ENST00000482460	-12162	9265	CYTH3	cytohesin 3
7	6290346	6290776	431	*	Distal Intergenic	7	6187064	6272644	85581	2	ENSG00000008256	ENST00000482460	-17702	9265	CYTH3	cytohesin 3
7	6385296	6385760	465	*	Intron (ENST00000348035/ENSG00000136238, intron 1 of 5)	7	6391458	6402502	11045	1	ENSG00000136238	ENST00000497741	-5698	5879	RAC1	Rac family small GTPase 1
7	6503415	6504898	1484	*	Exon (ENST00000457091/ENSG00000215045, exon 15 of 22)	7	6490793	6491098	306	2	ENSG00000231359	ENST00000496556	-12317	100271193	RPL31P34	ribosomal protein L31 pseudogene 34
7	6577276	6577805	530	*	Promoter (<=1kb)	7	6577434	6588931	11498	1	ENSG00000136247	ENST00000405731	0	55146	ZDHHC4	zinc finger DHHC-type palmitoyltransferase 4
7	6928193	6928846	654	*	Exon (ENST00000482043/ENSG00000226943, exon 6 of 8)	7	6924078	6924513	436	2	ENSG00000241539	ENST00000461922	-3680	NA	NA	NA
7	6936556	6937015	460	*	Promoter (2-3kb)	7	6931684	6939603	7920	2	ENSG00000242731	ENST00000478302	2588	641924	FAM86LP	family with sequence similarity 86, member A pseudogene
7	6991108	6991600	493	*	Intron (ENST00000701933/ENSG00000287860, intron 1 of 5)	7	6931684	6939603	7920	2	ENSG00000242731	ENST00000478302	-51505	641924	FAM86LP	family with sequence similarity 86, member A pseudogene
7	7017929	7018257	329	*	Intron (ENST00000701933/ENSG00000287860, intron 1 of 5)	7	7066964	7067045	82	2	ENSG00000266287	ENST00000580847	48788	100500886	MIR3683	microRNA 3683
7	7099497	7099929	433	*	Promoter (2-3kb)	7	7102573	7102681	109	2	ENSG00000201218	ENST00000364348	2752	NA	NA	NA
7	7354736	7355073	338	*	Distal Intergenic	7	7356568	7360459	3892	2	ENSG00000215018	ENST00000453441	5386	340267	COL28A1	collagen type XXVIII alpha 1 chain
7	7415962	7416837	876	*	Intron (ENST00000399429/ENSG00000215018, intron 27 of 34)	7	7417632	7420310	2679	2	ENSG00000215018	ENST00000465339	3473	340267	COL28A1	collagen type XXVIII alpha 1 chain
7	7861274	7861714	441	*	Intron (ENST00000463725/ENSG00000219545, intron 4 of 4)	7	7906519	7906624	106	1	ENSG00000201747	ENST00000364877	-44805	106481978	RNU6-534P	RNA, U6 small nuclear 534, pseudogene
7	7911091	7912138	1048	*	Promoter (<=1kb)	7	7909300	7910449	1150	2	ENSG00000214998	ENST00000399411	-642	100132073	CCNB2P1	cyclin B2 pseudogene 1
7	7956600	7957191	592	*	Intron (ENST00000469183/ENSG00000283549, intron 4 of 4)	7	7949853	7950709	857	2	ENSG00000234141	ENST00000451066	-5891	NA	NA	NA
7	7996541	7996890	350	*	Intron (ENST00000469183/ENSG00000283549, intron 4 of 4)	7	8003897	8086939	83043	1	ENSG00000106415	ENST00000489405	-7007	113263	GLCCI1	glucocorticoid induced 1
7	8109547	8109910	364	*	Distal Intergenic	7	8114025	8116561	2537	1	ENSG00000227719	ENST00000449931	-4115	NA	NA	NA
7	8232994	8233213	220	*	Promoter (2-3kb)	7	8113923	8235926	122004	2	ENSG00000003147	ENST00000422063	2713	3382	ICA1	islet cell autoantigen 1
7	8260906	8262789	1884	*	Promoter (<=1kb)	7	8113184	8262167	148984	2	ENSG00000003147	ENST00000402384	0	3382	ICA1	islet cell autoantigen 1
7	8290894	8291333	440	*	Intron (ENST00000424460/ENSG00000229970, intron 3 of 6)	7	8303741	8341343	37603	1	ENSG00000272328	ENST00000435967	-12408	NA	NA	NA
7	10939623	10940803	1181	*	Promoter (<=1kb)	7	10931943	10940153	8211	2	ENSG00000189043	ENST00000339600	0	4697	NDUFA4	NDUFA4 mitochondrial complex associated
7	10973052	10973410	359	*	Promoter (<=1kb)	7	10973336	11110321	136986	1	ENSG00000106443	ENST00000642461	0	9678	PHF14	PHD finger protein 14
7	10973573	10974300	728	*	Promoter (<=1kb)	7	10973872	11102646	128775	1	ENSG00000106443	ENST00000521747	0	9678	PHF14	PHD finger protein 14
7	11261487	11261816	330	*	Promoter (2-3kb)	7	11257681	11258535	855	2	ENSG00000226827	ENST00000417106	-2952	NA	NA	NA
7	11567623	11567868	246	*	Intron (ENST00000423059/ENSG00000005108, intron 4 of 27)	7	11446302	11543059	96758	2	ENSG00000005108	ENST00000497575	-24564	221981	THSD7A	thrombospondin type 1 domain containing 7A
7	11749401	11750003	603	*	Promoter (1-2kb)	7	11636612	11751353	114742	2	ENSG00000005108	ENST00000480061	1350	221981	THSD7A	thrombospondin type 1 domain containing 7A
7	11786224	11786559	336	*	Intron (ENST00000423059/ENSG00000005108, intron 1 of 27)	7	11820317	11821294	978	2	ENSG00000235920	ENST00000445066	34735	100421595	THRAP3P3	THRAP3 pseudogene 3
7	12403318	12404479	1162	*	Promoter (<=1kb)	7	12330885	12403865	72981	2	ENSG00000146530	ENST00000275358	0	221806	VWDE	von Willebrand factor D and EGF domains
7	12544713	12545032	320	*	Distal Intergenic	7	12570577	12653104	82528	1	ENSG00000006747	ENST00000341757	-25545	85477	SCIN	scinderin
7	12649429	12649676	248	*	3' UTR	7	12654179	12654985	807	1	ENSG00000229233	ENST00000437088	-4503	NA	NA	NA
7	12738747	12739044	298	*	Intron (ENST00000639998/ENSG00000229618, intron 1 of 7)	7	12726152	13704540	978389	1	ENSG00000229618	ENST00000639998	12595	NA	NA	NA
7	13742116	13742429	314	*	Intron (ENST00000640300/ENSG00000229618, intron 6 of 6)	7	13717215	13751920	34706	1	ENSG00000229618	ENST00000638774	24901	NA	NA	NA
7	13981133	13981434	302	*	Intron (ENST00000403527/ENSG00000006468, intron 1 of 9)	7	13906198	13985489	79292	2	ENSG00000006468	ENST00000472931	4055	2115	ETV1	ETS variant transcription factor 1
7	14836638	14836877	240	*	Intron (ENST00000399322/ENSG00000136267, intron 1 of 24)	7	14175973	14841347	665375	2	ENSG00000136267	ENST00000406247	4470	1607	DGKB	diacylglycerol kinase beta
7	15130572	15130948	377	*	Distal Intergenic	7	15066207	15068651	2445	1	ENSG00000227489	ENST00000445093	64365	NA	NA	NA
7	15198623	15198864	242	*	Distal Intergenic	7	15066207	15068651	2445	1	ENSG00000227489	ENST00000445093	132416	NA	NA	NA
7	15780364	15780610	247	*	Intron (ENST00000659664/ENSG00000286376, intron 1 of 1)	7	15736373	15796370	59998	2	ENSG00000286376	ENST00000659664	15760	NA	NA	NA
7	16129425	16130185	761	*	Intron (ENST00000407010/ENSG00000214960, intron 9 of 9)	7	16208945	16209265	321	1	ENSG00000224683	ENST00000415878	-78760	100271510	RPL36AP29	ribosomal protein L36a pseudogene 29
7	16268787	16269482	696	*	Promoter (<=1kb)	7	16269249	16270604	1356	1	ENSG00000229688	ENST00000436328	0	100506025	CRPPA-AS1	CRPPA antisense RNA 1
7	16272076	16272581	506	*	Promoter (2-3kb)	7	16269249	16270604	1356	1	ENSG00000229688	ENST00000436328	2827	100506025	CRPPA-AS1	CRPPA antisense RNA 1
7	16346113	16347038	926	*	Intron (ENST00000407010/ENSG00000214960, intron 3 of 9)	7	16276577	16301466	24890	2	ENSG00000214960	ENST00000479493	-44647	729920	CRPPA	CDP-L-ribitol pyrophosphorylase A
7	16416698	16417231	534	*	Intron (ENST00000407010/ENSG00000214960, intron 1 of 9)	7	16091220	16420697	329478	2	ENSG00000214960	ENST00000676325	3466	729920	CRPPA	CDP-L-ribitol pyrophosphorylase A
7	16755439	16755756	318	*	Promoter (1-2kb)	7	16753755	16784536	30782	1	ENSG00000106537	ENST00000262067	1684	27075	TSPAN13	tetraspanin 13
7	16846743	16847112	370	*	Distal Intergenic	7	16849957	16850725	769	2	ENSG00000270593	ENST00000603589	3613	NA	NA	NA
7	16847269	16847912	644	*	Promoter (2-3kb)	7	16849957	16850725	769	2	ENSG00000270593	ENST00000603589	2813	NA	NA	NA
7	16914853	16915095	243	*	Promoter (1-2kb)	7	16916359	17204765	288407	1	ENSG00000106546	ENST00000645559	-1264	196	AHR	aryl hydrocarbon receptor
7	16921967	16922270	304	*	Intron (ENST00000645559/ENSG00000106546, intron 1 of 1)	7	16916359	17204765	288407	1	ENSG00000106546	ENST00000645559	5608	196	AHR	aryl hydrocarbon receptor
7	17041347	17041674	328	*	Intron (ENST00000645559/ENSG00000106546, intron 1 of 1)	7	17033089	17033478	390	2	ENSG00000232841	ENST00000428816	-7869	106480688	BRWD1P3	bromodomain and WD repeat domain containing 1 pseudogene 3
1	200896387	200897059	673	*	Promoter (1-2kb)	1	200894900	200915742	20843	1	ENSG00000163362	ENST00000413687	1487	55765	INAVA	innate immunity activator
7	17130295	17130719	425	*	Promoter (1-2kb)	7	17132190	17346150	213961	1	ENSG00000106546	ENST00000642825	-1471	196	AHR	aryl hydrocarbon receptor
7	17276131	17276664	534	*	Intron (ENST00000642825/ENSG00000106546, intron 3 of 14)	7	17279834	17281303	1470	2	ENSG00000237773	ENST00000436175	4639	101927609	LOC101927609	uncharacterized LOC101927609
7	17444762	17444975	214	*	Intron (ENST00000637807/ENSG00000283321, intron 10 of 11)	7	17434477	17460672	26196	2	ENSG00000236039	ENST00000439046	15697	101927630	LINC02889	long intergenic non-protein coding RNA 2889
7	17532962	17533477	516	*	Intron (ENST00000451792/ENSG00000236039, intron 1 of 3)	7	17405479	17524175	118697	2	ENSG00000236039	ENST00000636929	-8787	101927630	LINC02889	long intergenic non-protein coding RNA 2889
7	17633164	17633379	216	*	Distal Intergenic	7	17679549	17680659	1111	1	ENSG00000228675	ENST00000448898	-46170	NA	NA	NA
7	17773275	17773567	293	*	Distal Intergenic	7	17793764	17821697	27934	2	ENSG00000071189	ENST00000496855	48130	23161	SNX13	sorting nexin 13
7	18178280	18178588	309	*	Intron (ENST00000417496/ENSG00000048052, intron 2 of 12)	7	18151775	18327612	175838	1	ENSG00000048052	ENST00000425071	26505	9734	HDAC9	histone deacetylase 9
7	18978183	18978459	277	*	Intron (ENST00000406451/ENSG00000048052, intron 25 of 25)	7	18948898	18949762	865	2	ENSG00000232492	ENST00000452663	-28421	NA	NA	NA
7	19100588	19100911	324	*	Intron (ENST00000443687/ENSG00000122691, intron 2 of 3)	7	19112474	19114271	1798	1	ENSG00000232821	ENST00000419944	-11563	NA	NA	NA
7	19944668	19945012	345	*	Intron (ENST00000691231/ENSG00000243004, intron 5 of 5)	7	19933509	19968358	34850	2	ENSG00000243004	ENST00000656115	23346	NA	NA	NA
7	20030964	20031396	433	*	Intron (ENST00000691231/ENSG00000243004, intron 2 of 5)	7	19918992	20002922	83931	2	ENSG00000243004	ENST00000449573	-28042	NA	NA	NA
7	20236771	20237171	401	*	Distal Intergenic	7	20219439	20221700	2262	1	ENSG00000233834	ENST00000439446	17332	100506098	GIRGL	glutamine insufficiency regulator of glutaminase lncRNA
7	20340903	20341197	295	*	Intron (ENST00000537992/ENSG00000105855, intron 2 of 14)	7	20331977	20353357	21381	1	ENSG00000105855	ENST00000460204	8926	3696	ITGB8	integrin subunit beta 8
7	21361339	21361913	575	*	Distal Intergenic	7	21381363	21381506	144	1	ENSG00000195024	ENST00000353977	-19450	26858	RNU1-15P	RNA, U1 small nuclear 15, pseudogene
1	201173292	201173597	306	*	Promoter (1-2kb)	1	201134772	201171574	36803	2	ENSG00000116857	ENST00000367333	-1718	252839	TMEM9	transmembrane protein 9
7	21941588	21942024	437	*	Promoter (2-3kb)	7	21908421	21944873	36453	2	ENSG00000164649	ENST00000435031	2849	55536	CDCA7L	cell division cycle associated 7 like
7	22156278	22156530	253	*	Intron (ENST00000665637/ENSG00000136237, intron 16 of 25)	7	22139757	22145266	5510	2	ENSG00000136237	ENST00000468825	-11012	9771	RAPGEF5	Rap guanine nucleotide exchange factor 5
7	22485246	22485586	341	*	Intron (ENST00000406890/ENSG00000105889, intron 4 of 4)	7	22419444	22500177	80734	2	ENSG00000105889	ENST00000406890	14591	256227	STEAP1B	STEAP family member 1B
7	22561288	22562158	871	*	Promoter (1-2kb)	7	22563337	22573996	10660	1	ENSG00000232759	ENST00000435127	-1179	100506178	STEAP1B-AS1	STEAP1B antisense RNA 1
1	201191707	201191993	287	*	Promoter (<=1kb)	1	201190825	201228952	38128	1	ENSG00000163395	ENST00000295591	882	91156	IGFN1	immunoglobulin like and fibronectin type III domain containing 1
7	22563674	22564289	616	*	Promoter (<=1kb)	7	22563337	22573996	10660	1	ENSG00000232759	ENST00000435127	337	100506178	STEAP1B-AS1	STEAP1B antisense RNA 1
7	22582986	22583761	776	*	Intron (ENST00000439708/ENSG00000105889, intron 1 of 3)	7	22589698	22602536	12839	1	ENSG00000232949	ENST00000658234	-5937	NA	NA	NA
7	22597890	22598216	327	*	Intron (ENST00000658234/ENSG00000232949, intron 2 of 2)	7	22589705	22591622	1918	1	ENSG00000232949	ENST00000439823	8185	NA	NA	NA
7	22647412	22647745	334	*	Intron (ENST00000442252/ENSG00000105889, intron 1 of 1)	7	22571607	22661792	90186	2	ENSG00000105889	ENST00000442252	14047	256227	STEAP1B	STEAP family member 1B
7	22673322	22673779	458	*	Intron (ENST00000650428/ENSG00000105889, intron 1 of 2)	7	22649960	22665533	15574	2	ENSG00000105889	ENST00000414116	-7789	256227	STEAP1B	STEAP family member 1B
7	22697927	22698402	476	*	Intron (ENST00000650428/ENSG00000105889, intron 1 of 2)	7	22725884	22732002	6119	1	ENSG00000136244	ENST00000404625	-27482	3569	IL6	interleukin 6
7	22726833	22727522	690	*	Promoter (<=1kb)	7	22727147	22729647	2501	1	ENSG00000136244	ENST00000426291	0	3569	IL6	interleukin 6
7	22731280	22731635	356	*	3' UTR	7	22725395	22727620	2226	2	ENSG00000179428	ENST00000325042	-3660	541472	IL6-AS1	IL6 antisense RNA 1
7	22853866	22855184	1319	*	Promoter (<=1kb)	7	22854126	22861436	7311	1	ENSG00000228649	ENST00000415611	0	109729180	SNHG26	small nucleolar RNA host gene 26
7	23349469	23349820	352	*	Promoter (1-2kb)	7	23342066	23347812	5747	2	ENSG00000136231	ENST00000480547	-1657	10643	IGF2BP3	insulin like growth factor 2 mRNA binding protein 3
7	23377271	23377492	222	*	Intron (ENST00000258729/ENSG00000136231, intron 3 of 14)	7	23365618	23365976	359	1	ENSG00000232627	ENST00000425959	11653	NA	NA	NA
7	23465305	23465965	661	*	Promoter (1-2kb)	7	23347631	23467926	120296	2	ENSG00000136231	ENST00000468263	1961	10643	IGF2BP3	insulin like growth factor 2 mRNA binding protein 3
7	23687002	23687491	490	*	3' UTR	7	23679601	23680842	1242	2	ENSG00000234286	ENST00000690499	-6160	NA	NA	NA
7	23691299	23691674	376	*	3' UTR	7	23700793	23703249	2457	1	ENSG00000188732	ENST00000483090	-9119	340277	FAM221A	family with sequence similarity 221 member A
7	23759917	23760424	508	*	Intron (ENST00000355870/ENSG00000196335, intron 10 of 23)	7	23752803	23772274	19472	1	ENSG00000196335	ENST00000478321	7114	56164	STK31	serine/threonine kinase 31
7	23893346	23894093	748	*	Intron (ENST00000412828/ENSG00000227930, intron 1 of 1)	7	23891704	23897335	5632	2	ENSG00000227930	ENST00000412828	3242	NA	NA	NA
7	23895618	23896147	530	*	Promoter (1-2kb)	7	23891704	23897335	5632	2	ENSG00000227930	ENST00000412828	1188	NA	NA	NA
7	23918914	23919305	392	*	Distal Intergenic	7	23891704	23897335	5632	2	ENSG00000227930	ENST00000412828	-21579	NA	NA	NA
7	24025088	24025336	249	*	Distal Intergenic	7	24132705	24132837	133	1	ENSG00000252041	ENST00000516232	-107369	100873486	RNA5SP228	RNA, 5S ribosomal pseudogene 228
7	24059697	24060214	518	*	Distal Intergenic	7	24132705	24132837	133	1	ENSG00000252041	ENST00000516232	-72491	100873486	RNA5SP228	RNA, 5S ribosomal pseudogene 228
7	24379077	24379614	538	*	Intron (ENST00000662001/ENSG00000287523, intron 1 of 1)	7	24318094	24445128	127035	2	ENSG00000287523	ENST00000662001	65514	NA	NA	NA
7	24701531	24702140	610	*	Intron (ENST00000645220/ENSG00000105928, intron 9 of 9)	7	24698356	24706037	7682	2	ENSG00000105928	ENST00000479636	3897	1687	GSDME	gasdermin E
7	24755660	24755915	256	*	Promoter (1-2kb)	7	24698355	24757464	59110	2	ENSG00000105928	ENST00000645220	1549	1687	GSDME	gasdermin E
1	201277489	201277772	284	*	Distal Intergenic	1	201283452	201332993	49542	1	ENSG00000081277	ENST00000263946	-5680	5317	PKP1	plakophilin 1
7	24898785	24899022	238	*	Intron (ENST00000313367/ENSG00000070882, intron 1 of 22)	7	24799925	24892612	92688	2	ENSG00000070882	ENST00000396431	-6173	26031	OSBPL3	oxysterol binding protein like 3
7	24966047	24966642	596	*	Intron (ENST00000313367/ENSG00000070882, intron 1 of 22)	7	24796540	24980178	183639	2	ENSG00000070882	ENST00000313367	13536	26031	OSBPL3	oxysterol binding protein like 3
1	201289713	201290040	328	*	Intron (ENST00000263946/ENSG00000081277, intron 1 of 14)	1	201283703	201328836	45134	1	ENSG00000081277	ENST00000352845	6010	5317	PKP1	plakophilin 1
7	25849673	25850237	565	*	Distal Intergenic	7	25855322	25855483	162	1	ENSG00000290106	ENST00000702991	-5085	NA	NA	NA
7	25855006	25855387	382	*	Promoter (<=1kb)	7	25855322	25855483	162	1	ENSG00000290106	ENST00000702991	0	NA	NA	NA
7	25922315	25922701	387	*	Distal Intergenic	7	25948657	25949403	747	2	ENSG00000270933	ENST00000602992	26702	NA	NA	NA
7	26159241	26159759	519	*	Intron (ENST00000056233/ENSG00000050344, intron 1 of 3)	7	26152198	26187137	34940	1	ENSG00000050344	ENST00000056233	7043	9603	NFE2L3	NFE2 like bZIP transcription factor 3
7	26398424	26399518	1095	*	Promoter (<=1kb)	7	26398593	26495203	96611	1	ENSG00000214870	ENST00000439120	0	441204	LINC02981	long intergenic non-protein coding RNA 2981
7	26520388	26520783	396	*	Distal Intergenic	7	26538378	26541048	2671	1	ENSG00000280255	ENST00000623092	-17595	NA	NA	NA
7	26648779	26648981	203	*	Distal Intergenic	7	26638457	26647305	8849	1	ENSG00000222004	ENST00000614528	10322	285941	LINC02860	long intergenic non-protein coding RNA 2860
7	26665075	26665304	230	*	Distal Intergenic	7	26638457	26647305	8849	1	ENSG00000222004	ENST00000614528	26618	285941	LINC02860	long intergenic non-protein coding RNA 2860
7	26918368	26918640	273	*	Intron (ENST00000432747/ENSG00000005020, intron 1 of 6)	7	26922110	26922912	803	1	ENSG00000213787	ENST00000441433	-3470	442660	RPL7AP38	ribosomal protein L7a pseudogene 38
7	26958781	26959224	444	*	Intron (ENST00000432747/ENSG00000005020, intron 1 of 6)	7	26982768	26983367	600	2	ENSG00000226059	ENST00000417997	24143	NA	NA	NA
7	27046927	27047115	189	*	Promoter (1-2kb)	7	27048169	27048628	460	1	ENSG00000213786	ENST00000396362	-1054	NA	NA	NA
7	27115107	27115840	734	*	Promoter (<=1kb)	7	27115348	27123377	8030	1	ENSG00000253552	ENST00000517635	0	NA	NA	NA
7	27134414	27134705	292	*	Intron (ENST00000518848/ENSG00000254369, intron 1 of 2)	7	27128507	27130780	2274	2	ENSG00000197576	ENST00000610970	-3634	3201	HOXA4	homeobox A4
7	27136415	27136689	275	*	Intron (ENST00000518848/ENSG00000254369, intron 1 of 2)	7	27110388	27140206	29819	2	ENSG00000105997	ENST00000522788	3517	3200	HOXA3	homeobox A3
7	27169031	27170263	1233	*	Promoter (<=1kb)	7	27162600	27169444	6845	2	ENSG00000078399	ENST00000497089	0	3205	HOXA9	homeobox A9
7	27346902	27347280	379	*	Distal Intergenic	7	27361591	27410358	48768	1	ENSG00000224322	ENST00000664129	-14311	NA	NA	NA
7	27641296	27641530	235	*	Intron (ENST00000265395/ENSG00000106049, intron 2 of 7)	7	27531254	27647756	116503	2	ENSG00000106049	ENST00000425715	6226	11112	HIBADH	3-hydroxyisobutyrate dehydrogenase
7	27677987	27678505	519	*	Distal Intergenic	7	27525442	27662883	137442	2	ENSG00000106049	ENST00000265395	-15104	11112	HIBADH	3-hydroxyisobutyrate dehydrogenase
7	27739635	27740448	814	*	Promoter (<=1kb)	7	27740095	27828881	88787	1	ENSG00000106052	ENST00000265393	0	8887	TAX1BP1	Tax1 binding protein 1
1	201310910	201311867	958	*	Intron (ENST00000263946/ENSG00000081277, intron 2 of 14)	1	201316192	201320172	3981	1	ENSG00000081277	ENST00000475988	-4325	5317	PKP1	plakophilin 1
7	27745137	27745424	288	*	Intron (ENST00000418691/ENSG00000106052, intron 1 of 3)	7	27733064	27740395	7332	2	ENSG00000229893	ENST00000441955	-4742	105375210	TAX1BP1-AS1	TAX1BP1 antisense RNA 1
7	27921134	27921474	341	*	Intron (ENST00000427814/ENSG00000153814, intron 1 of 3)	7	27873785	27876546	2762	1	ENSG00000287489	ENST00000671499	47349	NA	NA	NA
7	28041451	28042118	668	*	Intron (ENST00000283928/ENSG00000153814, intron 1 of 4)	7	27846503	28020799	174297	2	ENSG00000153814	ENST00000420835	-20652	221895	JAZF1	JAZF zinc finger 1
1	201383978	201384629	652	*	Promoter (<=1kb)	1	201382686	201383573	888	2	ENSG00000159166	ENST00000488842	-405	3898	LAD1	ladinin 1
7	28573183	28573493	311	*	Promoter (2-3kb)	7	28570438	28749545	179108	1	ENSG00000146592	ENST00000461921	2745	9586	CREB5	cAMP responsive element binding protein 5
7	28666160	28666522	363	*	Intron (ENST00000396299/ENSG00000146592, intron 4 of 9)	7	28685981	28820000	134020	1	ENSG00000146592	ENST00000396298	-19459	9586	CREB5	cAMP responsive element binding protein 5
7	28685600	28686381	782	*	Promoter (<=1kb)	7	28685981	28820000	134020	1	ENSG00000146592	ENST00000396298	0	9586	CREB5	cAMP responsive element binding protein 5
7	29109829	29110240	412	*	Promoter (2-3kb)	7	29066042	29112921	46880	2	ENSG00000106066	ENST00000448959	2681	54504	CPVL	carboxypeptidase vitellogenic like
7	29255605	29256370	766	*	Intron (ENST00000439384/ENSG00000106069, intron 2 of 6)	7	29288881	29400781	111901	1	ENSG00000106069	ENST00000409922	-32511	1124	CHN2	chimerin 2
7	29342793	29343185	393	*	Intron (ENST00000439384/ENSG00000106069, intron 2 of 6)	7	29335707	29367971	32265	1	ENSG00000106069	ENST00000483081	7086	1124	CHN2	chimerin 2
7	29375589	29376502	914	*	Exon (ENST00000482820/ENSG00000106069, exon 4 of 7)	7	29396648	29401281	4634	1	ENSG00000106069	ENST00000491856	-20146	1124	CHN2	chimerin 2
7	29489002	29489367	366	*	Intron (ENST00000446446/ENSG00000106069, intron 6 of 11)	7	29483816	29512740	28925	1	ENSG00000106069	ENST00000410098	5186	1124	CHN2	chimerin 2
7	29562730	29563511	782	*	Promoter (<=1kb)	7	29514225	29563691	49467	2	ENSG00000223813	ENST00000450540	180	NA	NA	NA
7	29606265	29606711	447	*	Intron (ENST00000442865/ENSG00000293330, intron 1 of 1)	7	29625870	29625983	114	1	ENSG00000223437	ENST00000445144	-19159	100873877	TMSB4XP3	TMSB4X pseudogene 3
7	29722961	29723546	586	*	Intron (ENST00000414296/ENSG00000227855, intron 15 of 18)	7	29685816	29742417	56602	1	ENSG00000291213	ENST00000688393	37145	442524	DPY19L2P3	DPY19L2 pseudogene 3
7	29898348	29898666	319	*	Intron (ENST00000409123/ENSG00000122574, intron 7 of 7)	7	29912528	29912632	105	1	ENSG00000238906	ENST00000459368	-13862	124901827	LOC124901827	small nucleolar RNA U13
7	29987779	29988256	478	*	Promoter (<=1kb)	7	29988600	30025660	37061	1	ENSG00000227014	ENST00000419103	-344	NA	NA	NA
7	29988904	29989916	1013	*	Promoter (<=1kb)	7	29920109	29989801	69693	2	ENSG00000136193	ENST00000242059	0	9805	SCRN1	secernin 1
1	26861943	26862357	415	*	Promoter (<=1kb)	1	26863149	26864456	1308	1	ENSG00000175793	ENST00000339276	-792	2810	SFN	stratifin
7	30026390	30027379	990	*	Promoter (<=1kb)	7	30010587	30026702	16116	2	ENSG00000106080	ENST00000222803	0	55033	FKBP14	FKBP prolyl isomerase 14
7	30028155	30029362	1208	*	Promoter (<=1kb)	7	30028361	30118345	89985	1	ENSG00000106086	ENST00000622102	0	84725	PLEKHA8	pleckstrin homology domain containing A8
7	30134579	30135079	501	*	Promoter (<=1kb)	7	30134986	30162762	27777	1	ENSG00000180354	ENST00000324453	0	222166	MTURN	maturin, neural progenitor differentiation regulator homolog
7	30142735	30143085	351	*	Promoter (1-2kb)	7	30140870	30141417	548	1	ENSG00000230751	ENST00000415934	1865	NA	NA	NA
