seqnames	start	end	width	strand	name	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
7	26958868	26959268	401	*	28639	0	Intron (ENST00000432747/ENSG00000005020, intron 1 of 6)	7	26982768	26983367	600	2	ENSG00000226059	ENST00000417997	24099	NA	NA	NA
22	42863306	42863706	401	*	20186	0	Intron (ENST00000507586/ENSG00000100266, intron 1 of 3)	22	42835413	42858106	22694	2	ENSG00000242247	ENST00000435208	-5200	26286	ARFGAP3	ARF GTPase activating protein 3
8	123922021	123922421	401	*	31543	0	Intron (ENST00000522917/ENSG00000214814, intron 1 of 40)	8	123924759	123925933	1175	2	ENSG00000254000	ENST00000522087	3512	NA	NA	NA
2	39494884	39495284	401	*	15812	0	Intron (ENST00000659562/ENSG00000231312, intron 3 of 5)	2	39480783	39482057	1275	1	ENSG00000289003	ENST00000686975	14101	NA	NA	NA
2	47272214	47272614	401	*	16025	0	Intron (ENST00000448713/ENSG00000234690, intron 2 of 2)	2	47213978	47310408	96431	2	ENSG00000234690	ENST00000658129	37794	101927043	EPCAM-DT	EPCAM divergent transcript
3	57596428	57596828	401	*	20913	0	Promoter (<=1kb)	3	57575548	57597198	21651	2	ENSG00000168374	ENST00000483848	370	378	ARF4	ARF GTPase 4
11	68030381	68030781	401	*	6061	0	Promoter (<=1kb)	11	68030617	68033730	3114	1	ENSG00000110717	ENST00000432321	0	4728	NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8
16	70715170	70715570	401	*	11994	0	Promoter (1-2kb)	16	70713987	70716890	2904	1	ENSG00000279412	ENST00000625095	1183	NA	NA	NA
7	44477384	44477784	401	*	28990	0	Intron (ENST00000355451/ENSG00000015676, intron 2 of 5)	7	44383591	44481462	97872	2	ENSG00000015676	ENST00000460110	3678	23386	NUDCD3	NudC domain containing 3
13	110445950	110446350	401	*	9127	0	Intron (ENST00000360467/ENSG00000134871, intron 17 of 47)	13	110436286	110459771	23486	1	ENSG00000134871	ENST00000617564	9664	1284	COL4A2	collagen type IV alpha 2 chain
12	57182943	57183343	401	*	7600	0	Intron (ENST00000243077/ENSG00000123384, intron 34 of 88)	12	57187369	57192969	5601	1	ENSG00000123384	ENST00000554118	-4026	4035	LRP1	LDL receptor related protein 1
5	133664372	133664772	401	*	25241	0	Distal Intergenic	5	133196455	133612541	416087	2	ENSG00000053108	ENST00000265342	-51831	23105	FSTL4	follistatin like 4
20	34713368	34713768	401	*	18793	0	Promoter (<=1kb)	20	34696918	34714628	17711	2	ENSG00000198646	ENST00000434040	860	23054	NCOA6	nuclear receptor coactivator 6
8	26628652	26629052	401	*	30600	0	Promoter (1-2kb)	8	26627215	26643145	15931	1	ENSG00000092964	ENST00000521983	1437	1808	DPYSL2	dihydropyrimidinase like 2
1	94335838	94336238	401	*	1440	0	Intron (ENST00000654754/ENSG00000226835, intron 5 of 5)	1	94318479	94324569	6091	2	ENSG00000236098	ENST00000414039	-11269	NA	NA	NA
16	74462356	74462756	401	*	12038	0	Promoter (<=1kb)	16	74461784	74463439	1656	2	ENSG00000090863	ENST00000563646	683	2734	GLG1	golgi glycoprotein 1
8	127507349	127507749	401	*	31634	0	Distal Intergenic	8	127443350	127482139	38790	2	ENSG00000246228	ENST00000502056	-25210	727677	CASC8	cancer susceptibility 8
1	114320561	114320961	401	*	1782	0	Distal Intergenic	1	114353986	114355178	1193	1	ENSG00000271419	ENST00000604963	-33025	100421116	LOC100421116	trafficking kinesin protein 2 pseudogene
8	102541700	102542100	401	*	31276	0	Distal Intergenic	8	102535880	102539943	4064	1	ENSG00000253633	ENST00000659499	5820	107986898	LINC03047	long intergenic non-protein coding RNA 3047
10	46256042	46256442	401	*	3922	0	Intron (ENST00000604933/ENSG00000263482, intron 7 of 13)	10	46233885	46273557	39673	2	ENSG00000263482	ENST00000604933	17115	NA	NA	NA
11	64810505	64810905	401	*	5896	0	Promoter (<=1kb)	11	64803514	64810551	7038	2	ENSG00000133895	ENST00000315422	0	4221	MEN1	menin 1
22	37606979	37607379	401	*	20005	0	Promoter (1-2kb)	22	37608725	37632711	23987	1	ENSG00000100083	ENST00000381756	-1346	26088	GGA1	golgi associated, gamma adaptin ear containing, ARF binding protein 1
2	172103790	172104190	401	*	17458	0	Promoter (<=1kb)	2	172103006	172109982	6977	1	ENSG00000236651	ENST00000448117	784	104326193	DLX2-DT	DLX2 divergent transcript
6	37171992	37172392	401	*	26669	0	Promoter (<=1kb)	6	37172468	37174247	1780	1	ENSG00000137193	ENST00000468243	-76	5292	PIM1	Pim-1 proto-oncogene, serine/threonine kinase
15	74818576	74818976	401	*	10689	0	Promoter (<=1kb)	15	74819467	74825754	6288	1	ENSG00000140506	ENST00000565585	-491	79748	LMAN1L	lectin, mannose binding 1 like
22	41746536	41746936	401	*	20160	0	Promoter (<=1kb)	22	41747312	41747413	102	1	ENSG00000206813	ENST00000384086	-376	NA	NA	NA
5	132422719	132423119	401	*	25213	0	Promoter (2-3kb)	5	132419864	132460930	41067	1	ENSG00000197536	ENST00000621237	2855	NA	NA	NA
8	100881958	100882358	401	*	31220	0	Distal Intergenic	8	100895771	100896118	348	1	ENSG00000212994	ENST00000475156	-13413	NA	NA	NA
3	52237503	52237903	401	*	20868	0	Promoter (1-2kb)	3	52228647	52239131	10485	2	ENSG00000247596	ENST00000678681	1228	11344	TWF2	twinfilin actin binding protein 2
2	28544978	28545378	401	*	15605	0	Intron (ENST00000327757/ENSG00000163803, intron 14 of 57)	2	28548500	28596063	47564	1	ENSG00000163803	ENST00000436544	-3122	151056	PLB1	phospholipase B1
22	50241110	50241510	401	*	20309	0	Promoter (<=1kb)	22	50226735	50240360	13626	2	ENSG00000128159	ENST00000434349	-750	85378	TUBGCP6	tubulin gamma complex component 6
2	28359304	28359704	401	*	15595	0	Distal Intergenic	2	28392448	28408802	16355	1	ENSG00000075426	ENST00000460736	-32744	2355	FOSL2	FOS like 2, AP-1 transcription factor subunit
8	29373186	29373586	401	*	30632	0	Distal Intergenic	8	29352420	29353170	751	2	ENSG00000260253	ENST00000567818	-20016	NA	NA	NA
1	27863171	27863571	401	*	324	0	Distal Intergenic	1	27872543	27886685	14143	1	ENSG00000130775	ENST00000328928	-8972	9473	THEMIS2	thymocyte selection associated family member 2
20	50790651	50791051	401	*	19150	0	Distal Intergenic	20	50794894	50877177	82284	1	ENSG00000124243	ENST00000358791	-3843	55653	BCAS4	breast carcinoma amplified sequence 4
17	50064661	50065061	401	*	12834	0	Promoter (1-2kb)	17	50063538	50066032	2495	1	ENSG00000005884	ENST00000570989	1123	3675	ITGA3	integrin subunit alpha 3
8	124175113	124175513	401	*	31544	0	Distal Intergenic	8	124046073	124171522	125450	2	ENSG00000253868	ENST00000520031	-3591	157376	FER1L6-AS2	FER1L6 antisense RNA 2
1	156398384	156398784	401	*	2212	0	Distal Intergenic	1	156404264	156408091	3828	2	ENSG00000125462	ENST00000498346	9307	10485	MIR9-1HG	MIR9-1 host gene
16	11612285	11612685	401	*	11332	0	Intron (ENST00000576036/ENSG00000189067, intron 1 of 3)	16	11549662	11598500	48839	2	ENSG00000189067	ENST00000571627	-13785	9516	LITAF	lipopolysaccharide induced TNF factor
11	34161805	34162205	401	*	5428	0	Intron (ENST00000435224/ENSG00000166016, intron 10 of 16)	11	34146720	34147670	951	1	ENSG00000135372	ENST00000534509	15085	55226	NAT10	N-acetyltransferase 10
7	75905749	75906149	401	*	29403	0	Promoter (1-2kb)	7	75907576	75981096	73521	1	ENSG00000127948	ENST00000439963	-1427	5447	POR	cytochrome p450 oxidoreductase
16	74760372	74760772	401	*	12052	0	Intron (ENST00000219368/ENSG00000103089, intron 1 of 6)	16	74712969	74774820	61852	2	ENSG00000103089	ENST00000219368	14048	79152	FA2H	fatty acid 2-hydroxylase
5	141680888	141681288	401	*	25422	0	Promoter (<=1kb)	5	141672267	141680831	8565	2	ENSG00000120318	ENST00000504448	-57	64411	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3
7	128737952	128738352	401	*	29932	0	Promoter (<=1kb)	7	128739292	128771477	32186	1	ENSG00000128595	ENST00000535011	-940	813	CALU	calumenin
3	11600485	11600885	401	*	20446	0	Intron (ENST00000430365/ENSG00000144560, intron 2 of 4)	3	11558069	11604581	46513	2	ENSG00000144560	ENST00000413604	3696	9686	VGLL4	vestigial like family member 4
12	12813083	12813483	401	*	7195	0	Promoter (<=1kb)	12	12813316	12825107	11792	1	ENSG00000213782	ENST00000541537	0	51202	DDX47	DEAD-box helicase 47
20	38134551	38134951	401	*	18846	0	Promoter (<=1kb)	20	38128461	38133760	5300	2	ENSG00000198959	ENST00000469269	-791	7052	TGM2	transglutaminase 2
3	12990252	12990652	401	*	20473	0	Intron (ENST00000613206/ENSG00000144711, intron 1 of 13)	3	12900577	12987036	86460	2	ENSG00000144711	ENST00000618604	-3216	9922	IQSEC1	IQ motif and Sec7 domain ArfGEF 1
9	127937701	127938101	401	*	33083	0	Promoter (<=1kb)	9	127935099	127937826	2728	2	ENSG00000136908	ENST00000495270	0	8818	DPM2	dolichyl-phosphate mannosyltransferase subunit 2, regulatory
19	41758851	41759251	401	*	14599	0	Intron (ENST00000199764/ENSG00000086548, intron 2 of 5)	19	41755530	41772211	16682	1	ENSG00000086548	ENST00000199764	3321	4680	CEACAM6	CEA cell adhesion molecule 6
8	22673047	22673447	401	*	30538	0	Distal Intergenic	8	22644588	22669148	24561	2	ENSG00000147439	ENST00000522268	-3899	55909	BIN3	bridging integrator 3
22	31243309	31243709	401	*	19858	0	Intron (ENST00000462625/ENSG00000182541, intron 2 of 2)	22	31248358	31258484	10127	1	ENSG00000182541	ENST00000425203	-4649	3985	LIMK2	LIM domain kinase 2
3	10248201	10248601	401	*	20430	0	Promoter (<=1kb)	3	10248459	10281218	32760	1	ENSG00000157014	ENST00000448281	0	9797	TATDN2	TatD DNase domain containing 2
2	222731266	222731666	401	*	18108	0	Distal Intergenic	2	222726457	222726834	378	1	ENSG00000235225	ENST00000431088	4809	653773	RPL31P17	ribosomal protein L31 pseudogene 17
2	230617185	230617585	401	*	18258	0	Distal Intergenic	2	230587121	230587227	107	1	ENSG00000199791	ENST00000362921	30064	106479765	RNU6-451P	RNA, U6 small nuclear 451, pseudogene
19	7920161	7920561	401	*	13993	0	Promoter (<=1kb)	19	7920338	7923250	2913	1	ENSG00000104976	ENST00000221573	0	6618	SNAPC2	small nuclear RNA activating complex polypeptide 2
2	112726691	112727091	401	*	16899	0	Promoter (<=1kb)	2	112726243	112727284	1042	1	ENSG00000144130	ENST00000462854	448	284958	NT5DC4	5'-nucleotidase domain containing 4
22	36398539	36398939	401	*	19950	0	Distal Intergenic	22	36388626	36396517	7892	1	ENSG00000223695	ENST00000424761	9913	NA	NA	NA
6	33613731	33614131	401	*	26596	0	Distal Intergenic	6	33620365	33696574	76210	1	ENSG00000096433	ENST00000374316	-6234	3710	ITPR3	inositol 1,4,5-trisphosphate receptor type 3
3	57977735	57978135	401	*	20921	0	Distal Intergenic	3	58008398	58108103	99706	1	ENSG00000136068	ENST00000682097	-30263	2317	FLNB	filamin B
22	29821247	29821647	401	*	19807	0	Intron (ENST00000542393/ENSG00000100325, intron 4 of 18)	22	29822352	29825358	3007	2	ENSG00000100325	ENST00000463203	3711	84164	ASCC2	activating signal cointegrator 1 complex subunit 2
1	201114109	201114509	401	*	2757	0	Promoter (1-2kb)	1	201039512	201112451	72940	2	ENSG00000081248	ENST00000367338	-1658	779	CACNA1S	calcium voltage-gated channel subunit alpha1 S
3	112377034	112377434	401	*	21311	0	Distal Intergenic	3	112396647	112409134	12488	2	ENSG00000243081	ENST00000486726	31700	NA	NA	NA
3	38154831	38155231	401	*	20699	0	Distal Intergenic	3	38165089	38183047	17959	1	ENSG00000172939	ENST00000492714	-9858	9943	OXSR1	oxidative stress responsive kinase 1
11	46386739	46387139	401	*	5602	0	Promoter (<=1kb)	11	46385098	46386608	1511	2	ENSG00000180720	ENST00000433765	-131	1132	CHRM4	cholinergic receptor muscarinic 4
10	47152945	47153345	401	*	3943	0	Distal Intergenic	10	47207445	47224993	17549	1	ENSG00000289299	ENST00000692998	-54100	NA	NA	NA
17	44345026	44345426	401	*	12740	0	Promoter (<=1kb)	17	44345246	44349894	4649	1	ENSG00000030582	ENST00000588170	0	2896	GRN	granulin precursor
2	25347482	25347882	401	*	15500	0	Distal Intergenic	2	25281452	25342590	61139	2	ENSG00000119772	ENST00000406659	-4892	1788	DNMT3A	DNA methyltransferase 3 alpha
3	13853867	13854267	401	*	20501	0	Intron (ENST00000285018/ENSG00000154764, intron 3 of 3)	3	13863668	13875113	11446	2	ENSG00000154764	ENST00000489346	20846	7476	WNT7A	Wnt family member 7A
7	98348650	98349050	401	*	29610	0	Intron (ENST00000005260/ENSG00000006453, intron 3 of 13)	7	98317237	98355426	38190	2	ENSG00000006453	ENST00000473569	6376	55971	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1
11	35030649	35031049	401	*	5470	0	Intron (ENST00000702237/ENSG00000289526, intron 1 of 2)	11	35014075	35066903	52829	2	ENSG00000289526	ENST00000702237	35854	NA	NA	NA
8	29341319	29341719	401	*	30630	0	Intron (ENST00000240100/ENSG00000120875, intron 1 of 3)	8	29336539	29348805	12267	2	ENSG00000120875	ENST00000240101	7086	1846	DUSP4	dual specificity phosphatase 4
7	44184470	44184870	401	*	28978	0	Intron (ENST00000673284/ENSG00000106633, intron 1 of 10)	7	44145132	44188987	43856	2	ENSG00000106633	ENST00000437084	4117	2645	GCK	glucokinase
17	50047476	50047876	401	*	12828	0	Distal Intergenic	17	50050349	50055739	5391	2	ENSG00000246640	ENST00000499842	7863	284080	PICART1	p53 inducible cancer associated RNA transcript 1
20	50308620	50309020	401	*	19111	0	Promoter (<=1kb)	20	50308869	50314924	6056	1	ENSG00000203999	ENST00000653865	0	284751	LINC01270	long intergenic non-protein coding RNA 1270
16	67178087	67178487	401	*	11899	0	Promoter (<=1kb)	16	67176650	67179328	2679	2	ENSG00000196123	ENST00000563918	841	653319	MATCAP1	microtubule associated tyrosine carboxypeptidase 1
2	45938771	45939171	401	*	15956	0	Intron (ENST00000306156/ENSG00000171132, intron 2 of 14)	2	45978095	45984681	6587	1	ENSG00000171132	ENST00000489067	-38924	5581	PRKCE	protein kinase C epsilon
8	29511558	29511958	401	*	30633	0	Distal Intergenic	8	29527312	29530323	3012	1	ENSG00000253632	ENST00000521101	-15354	NA	NA	NA
11	118919769	118920169	401	*	6701	0	Intron (ENST00000683865/ENSG00000186174, intron 1 of 9)	11	118925164	118958554	33391	1	ENSG00000110375	ENST00000534788	-4995	7379	UPK2	uroplakin 2
10	71773485	71773885	401	*	4253	0	Promoter (<=1kb)	10	71747556	71773520	25965	2	ENSG00000107738	ENST00000394957	0	64115	VSIR	V-set immunoregulatory receptor
2	26805243	26805643	401	*	15536	0	Distal Intergenic	2	26786143	26801067	14925	1	ENSG00000115163	ENST00000460030	19100	1058	CENPA	centromere protein A
20	36808866	36809266	401	*	18831	0	Intron (ENST00000237536/ENSG00000149639, intron 7 of 14)	20	36783782	36816281	32500	2	ENSG00000149639	ENST00000465671	7015	140710	MTCL2	microtubule crosslinking factor 2
22	23182522	23182922	401	*	19741	0	Promoter (2-3kb)	22	23180509	23318037	137529	1	ENSG00000186716	ENST00000305877	2013	613	BCR	BCR activator of RhoGEF and GTPase
2	110204794	110205194	401	*	16847	0	Promoter (<=1kb)	2	110122311	110205042	82732	2	ENSG00000144061	ENST00000316534	0	4867	NPHP1	nephrocystin 1
20	35617546	35617946	401	*	18814	0	Promoter (<=1kb)	20	35617689	35620934	3246	1	ENSG00000061656	ENST00000498203	0	6676	SPAG4	sperm associated antigen 4
20	47389970	47390370	401	*	19019	0	Distal Intergenic	20	47391925	47400797	8873	2	ENSG00000224565	ENST00000655691	10427	NA	NA	NA
6	3324421	3324821	401	*	26185	0	Promoter (<=1kb)	6	3286984	3324183	37200	2	ENSG00000137266	ENST00000467144	-238	63027	SLC22A23	solute carrier family 22 member 23
17	47275255	47275655	401	*	12768	0	Intron (ENST00000696963/ENSG00000259207, intron 2 of 13)	17	47279526	47280047	522	2	ENSG00000276790	ENST00000619646	4392	NA	NA	NA
7	2110292	2110692	401	*	28259	0	Promoter (<=1kb)	7	1980486	2109601	129116	2	ENSG00000002822	ENST00000444373	-691	8379	MAD1L1	mitotic arrest deficient 1 like 1
19	39397600	39398000	401	*	14552	0	3' UTR	19	39402842	39404200	1359	1	ENSG00000288919	ENST00000687686	-4842	NA	NA	NA
20	46122052	46122452	401	*	18998	0	Promoter (<=1kb)	20	46122238	46124219	1982	1	ENSG00000101017	ENST00000695673	0	958	CD40	CD40 molecule
19	45523690	45524090	401	*	14707	0	Promoter (<=1kb)	19	45524037	45526202	2166	1	ENSG00000125753	ENST00000588273	0	7408	VASP	vasodilator stimulated phosphoprotein
22	35622458	35622858	401	*	19926	0	Promoter (<=1kb)	22	35607272	35622561	15290	2	ENSG00000198125	ENST00000406324	0	4151	MB	myoglobin
14	103108865	103109265	401	*	10217	0	Promoter (1-2kb)	14	103107622	103110559	2938	1	ENSG00000205436	ENST00000559693	1243	91828	EXOC3L4	exocyst complex component 3 like 4
8	42492358	42492758	401	*	30744	0	Intron (ENST00000520262/ENSG00000168575, intron 1 of 10)	8	42484600	42485019	420	1	ENSG00000254131	ENST00000517332	7758	NA	NA	NA
1	40875713	40876113	401	*	599	0	Intron (ENST00000414199/ENSG00000229528, intron 2 of 2)	1	40863914	40876670	12757	1	ENSG00000229528	ENST00000414199	11799	NA	NA	NA
12	121790328	121790728	401	*	8186	0	Promoter (2-3kb)	12	121779418	121793360	13943	2	ENSG00000139725	ENST00000537265	2632	54509	RHOF	ras homolog family member F, filopodia associated
6	47168201	47168601	401	*	26859	0	Distal Intergenic	6	47012787	47042350	29564	2	ENSG00000153292	ENST00000471487	-125851	266977	ADGRF1	adhesion G protein-coupled receptor F1
3	126911371	126911771	401	*	21508	0	Intron (ENST00000503119/ENSG00000159685, intron 6 of 7)	3	126935124	126960398	25275	1	ENSG00000159685	ENST00000504973	-23353	84303	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6
19	18104331	18104731	401	*	14274	0	Intron (ENST00000704363/ENSG00000099308, intron 1 of 23)	19	18058995	18098944	39950	2	ENSG00000096996	ENST00000600835	-5387	3594	IL12RB1	interleukin 12 receptor subunit beta 1
1	155609920	155610320	401	*	2184	0	Promoter (<=1kb)	1	155610205	155612316	2112	1	ENSG00000125459	ENST00000488901	0	55154	MSTO1	misato mitochondrial distribution and morphology regulator 1
7	151368090	151368490	401	*	30322	0	Promoter (<=1kb)	7	151368733	151377281	8549	1	ENSG00000013374	ENST00000460712	-243	51667	NUB1	negative regulator of ubiquitin like proteins 1
1	154932117	154932517	401	*	2157	0	Exon (ENST00000368467/ENSG00000163344, exon 2 of 5)	1	154924740	154936719	11980	2	ENSG00000163344	ENST00000368467	4202	10654	PMVK	phosphomevalonate kinase
14	23114999	23115399	401	*	9248	0	Distal Intergenic	14	23117306	23119255	1950	2	ENSG00000092067	ENST00000206513	3856	1053	CEBPE	CCAAT enhancer binding protein epsilon
19	44776361	44776761	401	*	14678	0	Promoter (1-2kb)	19	44777869	44800634	22766	1	ENSG00000142273	ENST00000341505	-1108	23624	CBLC	Cbl proto-oncogene C
2	9638491	9638891	401	*	15164	0	Promoter (<=1kb)	2	9638707	9649845	11139	1	ENSG00000240687	ENST00000663385	0	105373418	LOC105373418	uncharacterized LOC105373418
2	10220521	10220921	401	*	15197	0	Distal Intergenic	2	10192614	10192671	58	2	ENSG00000265418	ENST00000580325	-27850	100422929	MIR4261	microRNA 4261
1	39799885	39800285	401	*	577	0	Promoter (<=1kb)	1	39799433	39809438	10006	1	ENSG00000284719	ENST00000687094	452	130932201	LOC130932201	uncharacterized LOC130932201
10	103517256	103517656	401	*	4726	0	Promoter (<=1kb)	10	103479603	103517393	37791	2	ENSG00000235470	ENST00000453753	0	102724341	NEURL1-AS1	NEURL1 antisense RNA 1
12	52032881	52033281	401	*	7505	0	Intron (ENST00000548977/ENSG00000123358, intron 1 of 2)	12	52037177	52055197	18021	1	ENSG00000123358	ENST00000546842	-3896	3164	NR4A1	nuclear receptor subfamily 4 group A member 1
12	124904749	124905149	401	*	8265	0	Distal Intergenic	12	124901512	124901611	100	1	ENSG00000252008	ENST00000516199	3237	106479976	RNU6-927P	RNA, U6 small nuclear 927, pseudogene
15	40266838	40267238	401	*	10350	0	Promoter (<=1kb)	15	40266612	40272354	5743	1	ENSG00000137843	ENST00000557926	226	56924	PAK6	p21 (RAC1) activated kinase 6
6	43516802	43517202	401	*	26776	0	Promoter (<=1kb)	6	43511832	43516926	5095	2	ENSG00000137207	ENST00000372422	0	25844	YIPF3	Yip1 domain family member 3
14	103010907	103011307	401	*	10208	0	Intron (ENST00000559043/ENSG00000198752, intron 2 of 35)	14	102986510	103004279	17770	2	ENSG00000198752	ENST00000561271	-6628	9578	CDC42BPB	CDC42 binding protein kinase beta
1	150268892	150269292	401	*	2029	0	Promoter (<=1kb)	1	150265399	150269209	3811	2	ENSG00000117362	ENST00000414276	0	51107	APH1A	aph-1 homolog A, gamma-secretase subunit
20	57717761	57718161	401	*	19284	0	Distal Intergenic	20	57659550	57711536	51987	2	ENSG00000124225	ENST00000472841	-6225	56937	PMEPA1	prostate transmembrane protein, androgen induced 1
22	36546933	36547333	401	*	19968	0	Distal Intergenic	22	36552165	36552700	536	1	ENSG00000229971	ENST00000433970	-4832	NA	NA	NA
9	127245058	127245458	401	*	33061	0	Promoter (<=1kb)	9	127245337	127320778	75442	1	ENSG00000136895	ENST00000478702	0	84253	GARNL3	GTPase activating Rap/RanGAP domain like 3
1	205374741	205375141	401	*	2886	0	Promoter (1-2kb)	1	205373252	205387440	14189	1	ENSG00000226235	ENST00000447832	1489	284576	LEMD1-AS1	LEMD1 antisense RNA 1
10	79298850	79299250	401	*	4426	0	Exon (ENST00000334512/ENSG00000108175, exon 16 of 25)	10	79277179	79296935	19757	1	ENSG00000108175	ENST00000478357	21671	57178	ZMIZ1	zinc finger MIZ-type containing 1
4	56544567	56544967	401	*	23151	0	Intron (ENST00000512175/ENSG00000249693, intron 1 of 8)	4	56557716	56596545	38830	1	ENSG00000249693	ENST00000510716	-12749	100506564	SPMAP2L	sperm microtubule associated protein 2 like
21	43883936	43884336	401	*	19679	0	Promoter (<=1kb)	21	43884395	43889795	5401	1	ENSG00000289546	ENST00000686536	-59	NA	NA	NA
16	89330126	89330526	401	*	12260	0	Promoter (1-2kb)	16	89300696	89328986	28291	2	ENSG00000167522	ENST00000563291	-1140	29123	ANKRD11	ankyrin repeat domain containing 11
9	124818650	124819050	401	*	33024	0	Distal Intergenic	9	124800874	124814885	14012	1	ENSG00000185585	ENST00000288815	17776	169611	OLFML2A	olfactomedin like 2A
19	17933758	17934158	401	*	14266	0	Promoter (<=1kb)	19	17933023	17936992	3970	1	ENSG00000007080	ENST00000602080	735	115098	CCDC124	coiled-coil domain containing 124
22	30205654	30206054	401	*	19813	0	Promoter (1-2kb)	22	30182818	30207195	24378	2	ENSG00000225676	ENST00000432360	1141	105372988	LOC105372988	uncharacterized LOC105372988
2	237858334	237858734	401	*	18434	0	Promoter (<=1kb)	2	237858893	237912010	53118	1	ENSG00000132329	ENST00000404910	-159	10267	RAMP1	receptor activity modifying protein 1
19	12294761	12295161	401	*	14113	0	Promoter (<=1kb)	19	12224686	12294822	70137	2	ENSG00000197857	ENST00000600003	0	51710	ZNF44	zinc finger protein 44
4	6478048	6478448	401	*	22807	0	Intron (ENST00000506140/ENSG00000074211, intron 2 of 9)	4	6320581	6472614	152034	2	ENSG00000074211	ENST00000382599	-5434	5522	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
20	63580816	63581216	401	*	19397	0	Distal Intergenic	20	63570139	63574239	4101	2	ENSG00000130589	ENST00000370082	-6577	85441	HELZ2	helicase with zinc finger 2
7	23261792	23262192	401	*	28560	0	Intron (ENST00000381990/ENSG00000136235, intron 6 of 10)	7	23266140	23270175	4036	1	ENSG00000136235	ENST00000479625	-3948	10457	GPNMB	glycoprotein nmb
19	45528108	45528508	401	*	14708	0	Promoter (2-3kb)	19	45525794	45526169	376	1	ENSG00000125753	ENST00000587444	2314	7408	VASP	vasodilator stimulated phosphoprotein
3	46422604	46423004	401	*	20794	0	Promoter (<=1kb)	3	46416586	46422760	6175	2	ENSG00000283646	ENST00000661642	0	105377068	LINC02009	long intergenic non-protein coding RNA 2009
13	111194651	111195051	401	*	9158	0	Intron (ENST00000317133/ENSG00000102606, intron 2 of 18)	13	111186854	111305737	118884	1	ENSG00000102606	ENST00000426073	7797	8874	ARHGEF7	Rho guanine nucleotide exchange factor 7
22	36364992	36365392	401	*	19941	0	Promoter (<=1kb)	22	36325033	36365112	40080	2	ENSG00000100345	ENST00000401701	0	4627	MYH9	myosin heavy chain 9
18	23422883	23423283	401	*	13549	0	Intron (ENST00000581444/ENSG00000134490, intron 2 of 15)	18	23356630	23437853	81224	2	ENSG00000134490	ENST00000577531	14570	85019	TMEM241	transmembrane protein 241
3	184345667	184346067	401	*	22341	0	3' UTR	3	184346197	184349566	3370	2	ENSG00000114859	ENST00000636830	3499	1181	CLCN2	chloride voltage-gated channel 2
11	72752518	72752918	401	*	6161	0	Promoter (<=1kb)	11	72685069	72752408	67340	2	ENSG00000186635	ENST00000393609	-110	116985	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
19	50972806	50973206	401	*	14890	0	Exon (ENST00000671133/ENSG00000267879, exon 2 of 3)	19	50958632	50969673	11042	2	ENSG00000167755	ENST00000597379	-3133	5653	KLK6	kallikrein related peptidase 6
15	42057422	42057822	401	*	10381	0	Distal Intergenic	15	41981582	42051190	69609	2	ENSG00000188089	ENST00000399518	-6232	123745	PLA2G4E	phospholipase A2 group IVE
1	2189486	2189886	401	*	50	0	3' UTR	1	2189544	2194108	4565	2	ENSG00000162585	ENST00000497675	4222	199990	FAAP20	FA core complex associated protein 20
10	69349216	69349616	401	*	4171	0	Intron (ENST00000436817/ENSG00000156515, intron 5 of 20)	10	69338064	69401725	63662	1	ENSG00000156515	ENST00000703955	11152	3098	HK1	hexokinase 1
16	84673203	84673603	401	*	12168	0	Distal Intergenic	16	84659539	84667686	8148	1	ENSG00000135686	ENST00000325279	13664	79786	KLHL36	kelch like family member 36
12	121717009	121717409	401	*	8183	0	Intron (ENST00000342607/ENSG00000188735, intron 1 of 12)	12	121712752	121782068	69317	1	ENSG00000188735	ENST00000449592	4257	144404	TMEM120B	transmembrane protein 120B
15	64883992	64884392	401	*	10576	0	Promoter (1-2kb)	15	64878428	64882385	3958	2	ENSG00000287494	ENST00000665850	-1607	NA	NA	NA
17	22521198	22521598	401	*	12598	0	Promoter (1-2kb)	17	22519617	22520709	1093	1	ENSG00000266529	ENST00000578634	1581	107075129	MTCYBP13	MT-CYB pseudogene 13
17	44775554	44775954	401	*	12743	0	Promoter (<=1kb)	17	44775558	44777802	2245	1	ENSG00000073670	ENST00000588363	0	4185	ADAM11	ADAM metallopeptidase domain 11
12	50218373	50218773	401	*	7488	0	Promoter (<=1kb)	12	50217662	50218343	682	2	ENSG00000257531	ENST00000548666	-30	NA	NA	NA
14	49862712	49863112	401	*	9381	0	Promoter (<=1kb)	14	49862550	49862849	300	2	ENSG00000274012	ENST00000490232	0	378706	RN7SL2	RNA component of signal recognition particle 7SL2
9	34744865	34745265	401	*	32201	0	Intron (ENST00000664167/ENSG00000288583, intron 1 of 1)	9	34723053	34729488	6436	2	ENSG00000205108	ENST00000378788	-15377	259308	SPATA31F1	SPATA31 subfamily F member 1
