seqnames	start	end	width	strand	name	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
7	55129608	55130008	401	*	29211	0	Intron (ENST00000344576/ENSG00000146648, intron 1 of 15)	7	55109723	55211536	101814	1	ENSG00000146648	ENST00000450046	19885	1956	EGFR	epidermal growth factor receptor
21	46053261	46053661	401	*	19698	0	Promoter (<=1kb)	21	46052596	46053105	510	1	ENSG00000228235	ENST00000429512	665	NA	NA	NA
1	226645925	226646325	401	*	3254	0	Intron (ENST00000272117/ENSG00000143772, intron 4 of 7)	1	226656640	226659670	3031	2	ENSG00000228382	ENST00000443422	13345	100506443	ITPKB-IT1	ITPKB intronic transcript 1
2	148644216	148644616	401	*	17296	0	Promoter (<=1kb)	2	148644440	148754020	109581	1	ENSG00000135999	ENST00000457184	0	26122	EPC2	enhancer of polycomb homolog 2
1	236534283	236534683	401	*	3426	0	Promoter (2-3kb)	1	236536162	236536704	543	2	ENSG00000273058	ENST00000608547	2021	NA	NA	NA
5	159736089	159736489	401	*	25801	0	Intron (ENST00000636819/ENSG00000249738, intron 4 of 6)	5	159698589	159761071	62483	2	ENSG00000253311	ENST00000523311	24582	101927766	LINC01847	long intergenic non-protein coding RNA 1847
2	172839469	172839869	401	*	17492	0	Intron (ENST00000484331/ENSG00000091428, intron 4 of 4)	2	172821575	173052893	231319	1	ENSG00000091428	ENST00000397087	17894	11069	RAPGEF4	Rap guanine nucleotide exchange factor 4
2	38096206	38096606	401	*	15783	0	Promoter (1-2kb)	2	38098580	38131576	32997	1	ENSG00000232973	ENST00000427168	-1974	285154	CYP1B1-AS1	CYP1B1 antisense RNA 1
6	134052444	134052844	401	*	27671	0	Promoter (<=1kb)	6	133987581	134052624	65044	2	ENSG00000146411	ENST00000275230	0	154091	SLC2A12	solute carrier family 2 member 12
1	1344752	1345152	401	*	29	0	Intron (ENST00000378891/ENSG00000107404, intron 1 of 14)	1	1341770	1348955	7186	2	ENSG00000107404	ENST00000472445	3803	1855	DVL1	dishevelled segment polarity protein 1
7	134660861	134661261	401	*	30066	0	Promoter (<=1kb)	7	134660421	134661741	1321	1	ENSG00000172331	ENST00000443095	440	669	BPGM	bisphosphoglycerate mutase
1	89843211	89843611	401	*	1318	0	Promoter (<=1kb)	1	89843423	89933628	90206	1	ENSG00000171492	ENST00000527156	0	55144	LRRC8D	leucine rich repeat containing 8 VRAC subunit D
3	17605014	17605414	401	*	20564	0	Intron (ENST00000253692/ENSG00000131374, intron 2 of 21)	3	17508474	17623913	115440	2	ENSG00000131374	ENST00000486224	18499	9779	TBC1D5	TBC1 domain family member 5
11	65540617	65541017	401	*	5947	0	Promoter (<=1kb)	11	65539080	65540683	1604	2	ENSG00000168056	ENST00000532661	0	4054	LTBP3	latent transforming growth factor beta binding protein 3
12	109875541	109875941	401	*	7980	0	Intron (ENST00000318348/ENSG00000139433, intron 1 of 4)	12	109852545	109880325	27781	2	ENSG00000139433	ENST00000540772	4384	51228	GLTP	glycolipid transfer protein
17	31580943	31581343	401	*	12661	0	Promoter (1-2kb)	17	31583162	31637543	54382	1	ENSG00000266877	ENST00000578650	-1819	NA	NA	NA
6	21220281	21220681	401	*	26459	0	Intron (ENST00000274695/ENSG00000145996, intron 15 of 15)	6	21200812	21231441	30630	1	ENSG00000145996	ENST00000476517	19469	54901	CDKAL1	CDK5 regulatory subunit associated protein 1 like 1
2	200077129	200077529	401	*	17804	0	Distal Intergenic	2	200086870	200100025	13156	1	ENSG00000287027	ENST00000665393	-9341	NA	NA	NA
19	45123317	45123717	401	*	14692	0	Intron (ENST00000587566/ENSG00000007047, intron 1 of 6)	19	45128569	45129030	462	1	ENSG00000267346	ENST00000589460	-4852	NA	NA	NA
X	123920045	123920445	401	*	33933	0	Distal Intergenic	23	123912760	123913615	856	1	ENSG00000101966	ENST00000496602	7285	331	XIAP	X-linked inhibitor of apoptosis
1	185733976	185734376	401	*	2687	0	Promoter (<=1kb)	1	185734391	186190949	456559	1	ENSG00000143341	ENST00000271588	-15	83872	HMCN1	hemicentin 1
19	44876050	44876450	401	*	14684	0	Promoter (1-2kb)	19	44874379	44878938	4560	1	ENSG00000130202	ENST00000585601	1671	5819	NECTIN2	nectin cell adhesion molecule 2
7	16755434	16755834	401	*	28461	0	Promoter (1-2kb)	7	16753755	16784536	30782	1	ENSG00000106537	ENST00000262067	1679	27075	TSPAN13	tetraspanin 13
2	69139083	69139483	401	*	16329	0	Intron (ENST00000303714/ENSG00000169604, intron 12 of 17)	2	69103682	69103755	74	1	ENSG00000266649	ENST00000577443	35401	100423030	MIR3126	microRNA 3126
12	26246452	26246852	401	*	7326	0	Intron (ENST00000534829/ENSG00000123096, intron 1 of 3)	12	26229548	26271822	42275	2	ENSG00000255750	ENST00000537525	24970	NA	NA	NA
4	2009188	2009588	401	*	22769	0	Promoter (<=1kb)	4	1982717	2009235	26519	2	ENSG00000185049	ENST00000542778	0	7469	NELFA	negative elongation factor complex member A
1	201376491	201376891	401	*	2771	0	Promoter (<=1kb)	1	201359008	201377652	18645	2	ENSG00000118194	ENST00000455702	761	7139	TNNT2	troponin T2, cardiac type
14	74888265	74888665	401	*	9859	0	Promoter (<=1kb)	14	74889069	74889669	601	1	ENSG00000119689	ENST00000550473	-404	1743	DLST	dihydrolipoamide S-succinyltransferase
2	121147743	121148143	401	*	17066	0	Distal Intergenic	2	121178327	121182580	4254	1	ENSG00000236145	ENST00000432984	-30184	NA	NA	NA
5	20276401	20276801	401	*	24177	0	Intron (ENST00000507958/ENSG00000145526, intron 1 of 14)	5	20304045	20305448	1404	2	ENSG00000214132	ENST00000502634	28647	NA	NA	NA
2	149994413	149994813	401	*	17308	0	Intron (ENST00000655697/ENSG00000231969, intron 3 of 3)	2	149767506	149859191	91686	2	ENSG00000162947	ENST00000295052	-135222	150596	LINC01931	long intergenic non-protein coding RNA 1931
14	50882937	50883337	401	*	9413	0	Promoter (2-3kb)	14	50885778	50893564	7787	1	ENSG00000131969	ENST00000555292	-2441	145447	ABHD12B	abhydrolase domain containing 12B
7	27080820	27081220	401	*	28641	0	Distal Intergenic	7	27095647	27096327	681	1	ENSG00000233429	ENST00000495032	-14427	100506311	HOTAIRM1	HOXA transcript antisense RNA, myeloid-specific 1
2	158457995	158458395	401	*	17367	0	Promoter (<=1kb)	2	158458193	158621396	163204	1	ENSG00000144283	ENST00000462335	0	8502	PKP4	plakophilin 4
2	145593895	145594295	401	*	17282	0	Intron (ENST00000651680/ENSG00000286225, intron 1 of 1)	2	145569294	145588024	18731	2	ENSG00000225107	ENST00000420548	-5871	NA	NA	NA
3	197736797	197737197	401	*	22723	0	Promoter (<=1kb)	3	197737179	197777001	39823	1	ENSG00000122068	ENST00000428738	0	84248	FYTTD1	forty-two-three domain containing 1
11	118415687	118416087	401	*	6687	0	Promoter (<=1kb)	11	118415977	118416521	545	1	ENSG00000269944	ENST00000602598	0	NA	NA	NA
10	70849479	70849879	401	*	4226	0	Promoter (1-2kb)	10	70851203	70859605	8403	1	ENSG00000166224	ENST00000409118	-1324	8879	SGPL1	sphingosine-1-phosphate lyase 1
3	189022546	189022946	401	*	22473	0	Intron (ENST00000433971/ENSG00000188001, intron 3 of 10)	3	188989382	188990135	754	2	ENSG00000236182	ENST00000411493	-32411	NA	NA	NA
6	9405403	9405803	401	*	26268	0	Distal Intergenic	6	9224594	9226261	1668	1	ENSG00000285219	ENST00000643938	180809	100506207	LOC100506207	uncharacterized LOC100506207
1	208219632	208220032	401	*	2952	0	Promoter (2-3kb)	1	208209987	208217014	7028	2	ENSG00000076356	ENST00000460870	-2618	5362	PLXNA2	plexin A2
9	14372798	14373198	401	*	32084	0	Intron (ENST00000380934/ENSG00000147862, intron 1 of 8)	9	14395791	14472407	76617	1	ENSG00000287708	ENST00000659981	-22593	NA	NA	NA
14	55806973	55807373	401	*	9494	0	Distal Intergenic	14	55781132	55796731	15600	2	ENSG00000258791	ENST00000647781	-10242	645687	LINC00520	long intergenic non-protein coding RNA 520
13	97125898	97126298	401	*	8879	0	Distal Intergenic	13	97172469	97179622	7154	2	ENSG00000233124	ENST00000453862	53324	103625683	LINC00456	long intergenic non-protein coding RNA 456
10	71343223	71343623	401	*	4242	0	Intron (ENST00000373189/ENSG00000198246, intron 2 of 5)	10	71340821	71348067	7247	2	ENSG00000289607	ENST00000700974	4444	105378353	LOC105378353	uncharacterized LOC105378353
20	4916940	4917340	401	*	18553	0	Intron (ENST00000379333/ENSG00000089057, intron 3 of 16)	20	4859367	4899647	40281	2	ENSG00000089057	ENST00000423430	-17293	9962	SLC23A2	solute carrier family 23 member 2
X	123824963	123825363	401	*	33929	0	Distal Intergenic	23	123811331	123811587	257	2	ENSG00000264933	ENST00000582519	-13376	106479291	RN7SL190P	RNA, 7SL, cytoplasmic 190, pseudogene
1	148038486	148038886	401	*	1992	0	Promoter (<=1kb)	1	148038753	148038916	164	2	ENSG00000206585	ENST00000383858	30	26864	RNVU1-7	RNA, variant U1 small nuclear 7
6	125747456	125747856	401	*	27537	0	Promoter (<=1kb)	6	125747664	125761269	13606	1	ENSG00000135547	ENST00000368365	0	23493	HEY2	hes related family bHLH transcription factor with YRPW motif 2
13	45206313	45206713	401	*	8629	0	Promoter (<=1kb)	13	45206355	45267333	60979	1	ENSG00000188342	ENST00000494087	0	2963	GTF2F2	general transcription factor IIF subunit 2
13	105497584	105497984	401	*	9020	0	Intron (ENST00000448407/ENSG00000232307, intron 1 of 6)	13	105459055	105505681	46627	2	ENSG00000232307	ENST00000448407	7697	282706	DAOA-AS1	DAOA antisense RNA 1
1	225924167	225924567	401	*	3238	0	Promoter (<=1kb)	1	225919877	225924340	4464	2	ENSG00000143811	ENST00000612039	0	29920	PYCR2	pyrroline-5-carboxylate reductase 2
7	29370662	29371062	401	*	28690	0	Intron (ENST00000439384/ENSG00000106069, intron 4 of 6)	7	29396648	29401281	4634	1	ENSG00000106069	ENST00000491856	-25586	1124	CHN2	chimerin 2
14	75204084	75204484	401	*	9877	0	Promoter (1-2kb)	14	75202081	75202169	89	2	ENSG00000252013	ENST00000516204	-1915	106481159	RNU4ATAC14P	RNA, U4atac small nuclear 14, pseudogene
14	35390915	35391315	401	*	9316	0	Promoter (1-2kb)	14	35388121	35389069	949	2	ENSG00000240023	ENST00000459899	-1846	122589	RPLP0P3	ribosomal protein lateral stalk subunit P0 pseudogene 3
2	206765072	206765472	401	*	17876	0	Promoter (<=1kb)	2	206765357	206792509	27153	1	ENSG00000118246	ENST00000236980	0	22868	FASTKD2	FAST kinase domains 2
6	4281786	4282186	401	*	26205	0	Distal Intergenic	6	4345743	4347037	1295	2	ENSG00000231811	ENST00000437430	64851	101927888	LOC101927888	uncharacterized LOC101927888
4	73676960	73677360	401	*	23186	0	Distal Intergenic	4	73706323	73709526	3204	2	ENSG00000289530	ENST00000690247	32166	NA	NA	NA
2	170162181	170162581	401	*	17437	0	Distal Intergenic	2	170178145	170519978	341834	1	ENSG00000071909	ENST00000409940	-15564	140469	MYO3B	myosin IIIB
1	119786479	119786879	401	*	1917	0	Distal Intergenic	1	119748384	119768905	20522	2	ENSG00000134240	ENST00000544913	-17574	3158	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2
3	178382369	178382769	401	*	22210	0	Promoter (2-3kb)	3	178292421	178385264	92844	2	ENSG00000223930	ENST00000659038	2495	105374235	LOC105374235	uncharacterized LOC105374235
1	93664636	93665036	401	*	1395	0	Intron (ENST00000260502/ENSG00000137936, intron 2 of 11)	1	93592306	93648822	56517	2	ENSG00000137936	ENST00000479503	-15814	8412	BCAR3	BCAR3 adaptor protein, NSP family member
6	139406545	139406945	401	*	27793	0	Intron (ENST00000650173/ENSG00000226571, intron 4 of 7)	6	139371807	139374648	2842	2	ENSG00000164442	ENST00000367651	-31897	10370	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2
3	127073865	127074265	401	*	21514	0	Distal Intergenic	3	127031855	127033986	2132	1	ENSG00000114554	ENST00000505278	42010	5361	PLXNA1	plexin A1
2	96764260	96764660	401	*	16656	0	Intron (ENST00000377075/ENSG00000158158, intron 1 of 6)	2	96760902	96811874	50973	1	ENSG00000158158	ENST00000377075	3358	26504	CNNM4	cyclin and CBS domain divalent metal cation transport mediator 4
15	40103373	40103773	401	*	10346	0	Promoter (2-3kb)	15	40091787	40106086	14300	2	ENSG00000104081	ENST00000431415	2313	90427	BMF	Bcl2 modifying factor
7	68320996	68321396	401	*	29312	0	Promoter (1-2kb)	7	68234123	68319676	85554	2	ENSG00000226829	ENST00000669425	-1320	105375341	LOC105375341	uncharacterized LOC105375341
19	44113042	44113442	401	*	14656	0	Promoter (<=1kb)	19	44103007	44113183	10177	2	ENSG00000186019	ENST00000661725	0	100379224	ZNF225-AS1	ZNF225 and ZNF224 antisense RNA 1
13	109869608	109870008	401	*	9099	0	Distal Intergenic	13	109915096	109915420	325	1	ENSG00000201161	ENST00000364291	-45088	100873873	RN7SKP10	RN7SK pseudogene 10
2	65640439	65640839	401	*	16296	0	Promoter (<=1kb)	2	65589566	65640177	50612	2	ENSG00000235725	ENST00000420724	-262	126568848	LINC03050	long intergenic non-protein coding RNA 3050
16	56654193	56654593	401	*	11773	0	Promoter (2-3kb)	16	56651926	56653204	1279	1	ENSG00000169688	ENST00000562399	2267	4490	MT1B	metallothionein 1B
1	109240174	109240574	401	*	1605	0	Distal Intergenic	1	109236231	109238169	1939	1	ENSG00000031698	ENST00000468588	3943	6301	SARS1	seryl-tRNA synthetase 1
1	85407162	85407562	401	*	1236	0	Promoter (2-3kb)	1	85321452	85404528	83077	2	ENSG00000153904	ENST00000633113	-2634	23576	DDAH1	dimethylarginine dimethylaminohydrolase 1
15	85413459	85413859	401	*	10876	0	Promoter (1-2kb)	15	85415228	85415633	406	1	ENSG00000259630	ENST00000559487	-1369	NA	NA	NA
9	16337378	16337778	401	*	32096	0	Intron (ENST00000648575/ENSG00000205549, intron 2 of 3)	9	16203935	16276313	72379	2	ENSG00000205549	ENST00000380685	-61065	100129385	LINC03041	long intergenic non-protein coding RNA 3041
8	122773885	122774285	401	*	31501	0	Distal Intergenic	8	122769274	122770150	877	1	ENSG00000235165	ENST00000442838	4611	392265	CDK5P1	cyclin dependent kinase 5 pseudogene 1
20	45817736	45818136	401	*	18983	0	Distal Intergenic	20	45814410	45816802	2393	1	ENSG00000175063	ENST00000496085	3326	11065	UBE2C	ubiquitin conjugating enzyme E2 C
12	14961084	14961484	401	*	7251	0	Promoter (<=1kb)	12	14947877	14961266	13390	2	ENSG00000111348	ENST00000541380	0	397	ARHGDIB	Rho GDP dissociation inhibitor beta
9	129773654	129774054	401	*	33148	0	Distal Intergenic	9	129791196	129791837	642	1	ENSG00000233909	ENST00000425374	-17142	102724816	UBE2V1P4	UBE2V1 pseudogene 4
2	63219138	63219538	401	*	16219	0	Intron (ENST00000272321/ENSG00000143951, intron 14 of 17)	2	63232453	63233577	1125	2	ENSG00000233716	ENST00000438685	14039	NA	NA	NA
6	146905336	146905736	401	*	27881	0	Intron (ENST00000662679/ENSG00000233452, intron 5 of 10)	6	146864459	146911606	47148	2	ENSG00000233452	ENST00000443712	5870	729178	STXBP5-AS1	STXBP5 antisense RNA 1
6	71228408	71228808	401	*	26985	0	Intron (ENST00000710850/ENSG00000233237, intron 4 of 4)	6	71229826	71238598	8773	2	ENSG00000233237	ENST00000612512	9790	79940	LINC00472	long intergenic non-protein coding RNA 472
6	157535808	157536208	401	*	28046	0	Intron (ENST00000414563/ENSG00000175048, intron 1 of 8)	6	157542585	157672873	130289	1	ENSG00000175048	ENST00000518214	-6377	79683	ZDHHC14	zinc finger DHHC-type palmitoyltransferase 14
2	215751247	215751647	401	*	17945	0	Intron (ENST00000445174/ENSG00000235770, intron 1 of 9)	2	215758930	215762755	3826	1	ENSG00000288791	ENST00000685770	-7283	NA	NA	NA
17	15657822	15658222	401	*	12463	0	Intron (ENST00000416464/ENSG00000221926, intron 2 of 6)	17	15571491	15651653	80163	2	ENSG00000251537	ENST00000455584	-6169	NA	NA	NA
13	34462731	34463131	401	*	8528	0	Intron (ENST00000664334/ENSG00000271850, intron 2 of 2)	13	34533846	34534350	505	2	ENSG00000225179	ENST00000428706	71219	100874179	LINC00457	long intergenic non-protein coding RNA 457
17	4731530	4731930	401	*	12377	0	Promoter (<=1kb)	17	4731431	4732433	1003	1	ENSG00000161920	ENST00000573708	99	400569	MED11	mediator complex subunit 11
1	68703808	68704208	401	*	1084	0	Intron (ENST00000643361/ENSG00000285407, intron 2 of 6)	1	68679202	68943391	264190	1	ENSG00000285407	ENST00000643361	24606	NA	NA	NA
7	16935354	16935754	401	*	28469	0	Promoter (2-3kb)	7	16938225	16938557	333	1	ENSG00000223867	ENST00000419352	-2471	NA	NA	NA
2	36658346	36658746	401	*	15736	0	Promoter (1-2kb)	2	36656322	36656941	620	2	ENSG00000270677	ENST00000604736	-1405	100422559	RACK1P2	RACK1 pseudogene 2
11	33557320	33557720	401	*	5406	0	Intron (ENST00000658780/ENSG00000110427, intron 6 of 20)	11	33542331	33674098	131768	1	ENSG00000110427	ENST00000321505	14989	25758	KIAA1549L	KIAA1549 like
11	86719765	86720165	401	*	6363	0	Distal Intergenic	11	86727355	86765265	37911	1	ENSG00000255250	ENST00000532979	-7190	NA	NA	NA
6	150025395	150025795	401	*	27927	0	Promoter (<=1kb)	6	150018334	150025532	7199	2	ENSG00000155918	ENST00000367341	0	154064	RAET1L	retinoic acid early transcript 1L
16	31150319	31150719	401	*	11602	0	Promoter (<=1kb)	16	31149272	31150083	812	2	ENSG00000178226	ENST00000562390	-236	146547	PRSS36	serine protease 36
6	44074998	44075398	401	*	26801	0	Promoter (<=1kb)	6	43931572	44074655	143084	2	ENSG00000237686	ENST00000687455	-343	101929705	SCIRT	stem cell inhibitory RNA transcript
5	36667794	36668194	401	*	24290	0	Promoter (<=1kb)	5	36667717	36688330	20614	1	ENSG00000079215	ENST00000624112	77	6507	SLC1A3	solute carrier family 1 member 3
10	102065119	102065519	401	*	4698	0	Promoter (<=1kb)	10	102065349	102068036	2688	1	ENSG00000166189	ENST00000299238	0	79803	HPS6	HPS6 biogenesis of lysosomal organelles complex 2 subunit 3
11	85742933	85743333	401	*	6333	0	Intron (ENST00000389960/ENSG00000137501, intron 4 of 18)	11	85695195	85757725	62531	2	ENSG00000137501	ENST00000524452	14392	54843	SYTL2	synaptotagmin like 2
14	101242018	101242418	401	*	10143	0	Distal Intergenic	14	101257332	101278318	20987	1	ENSG00000258497	ENST00000555328	-14914	NA	NA	NA
7	116442176	116442576	401	*	29829	0	Intron (ENST00000477018/ENSG00000105971, intron 7 of 10)	7	116416117	116465276	49160	2	ENSG00000237813	ENST00000439070	22700	NA	NA	NA
1	8005122	8005522	401	*	99	0	Exon (ENST00000641354/ENSG00000284747, exon 6 of 6)	1	7998187	7999934	1748	2	ENSG00000284716	ENST00000641100	-5188	NA	NA	NA
2	118089268	118089668	401	*	16945	0	Promoter (<=1kb)	2	118088550	118108390	19841	1	ENSG00000125629	ENST00000467223	718	51141	INSIG2	insulin induced gene 2
3	170864569	170864969	401	*	22102	0	3' UTR	3	170865794	170868181	2388	2	ENSG00000163584	ENST00000478578	3212	200916	RPL22L1	ribosomal protein L22 like 1
7	17130282	17130682	401	*	28473	0	Promoter (1-2kb)	7	17132190	17346150	213961	1	ENSG00000106546	ENST00000642825	-1508	196	AHR	aryl hydrocarbon receptor
8	97553387	97553787	401	*	31149	0	Distal Intergenic	8	97624203	97625079	877	2	ENSG00000213750	ENST00000492365	71292	286150	RPS2P33	ribosomal protein S2 pseudogene 33
3	107911360	107911760	401	*	21234	0	Intron (ENST00000649048/ENSG00000240423, intron 2 of 3)	3	107927722	107928527	806	1	ENSG00000240423	ENST00000661824	-15962	285205	LINC00636	long intergenic non-protein coding RNA 636
6	3913009	3913409	401	*	26199	0	Promoter (<=1kb)	6	3913922	3914292	371	2	ENSG00000218472	ENST00000404787	883	100271103	RPS25P7	ribosomal protein S25 pseudogene 7
1	161236136	161236536	401	*	2320	0	Promoter (<=1kb)	1	161229797	161236565	6769	2	ENSG00000143257	ENST00000367979	29	9970	NR1I3	nuclear receptor subfamily 1 group I member 3
4	83569974	83570374	401	*	23283	0	Intron (ENST00000611707/ENSG00000138678, intron 3 of 12)	4	83588258	83595335	7078	1	ENSG00000138678	ENST00000513683	-17884	84803	GPAT3	glycerol-3-phosphate acyltransferase 3
10	63712250	63712650	401	*	4123	0	Intron (ENST00000444770/ENSG00000228566, intron 2 of 2)	10	63664664	63990568	325905	1	ENSG00000228566	ENST00000444770	47586	124902439	LOC124902439	uncharacterized LOC124902439
2	237874517	237874917	401	*	18438	0	5' UTR	2	237869904	237869982	79	1	ENSG00000263723	ENST00000579216	4613	124900521	LOC124900521	small nucleolar RNA SNORD55/SNORD39
4	153486264	153486664	401	*	23698	0	Intron (ENST00000409663/ENSG00000121210, intron 3 of 34)	4	153466360	153636711	170352	1	ENSG00000121210	ENST00000409959	19904	23240	TMEM131L	transmembrane 131 like
9	89021146	89021546	401	*	32484	0	Intron (ENST00000375835/ENSG00000148082, intron 11 of 11)	9	89037366	89042137	4772	2	ENSG00000148082	ENST00000375831	20591	53358	SHC3	SHC adaptor protein 3
10	94007178	94007578	401	*	4588	0	Intron (ENST00000371380/ENSG00000138193, intron 1 of 32)	10	93994151	94328389	334239	1	ENSG00000138193	ENST00000675487	13027	51196	PLCE1	phospholipase C epsilon 1
6	112205596	112205996	401	*	27343	0	Intron (ENST00000230538/ENSG00000112769, intron 4 of 38)	6	112196440	112196546	107	2	ENSG00000207044	ENST00000384317	-9050	106480102	RNU6-1226P	RNA, U6 small nuclear 1226, pseudogene
8	132675418	132675818	401	*	31743	0	Promoter (<=1kb)	8	132570416	132675545	105130	2	ENSG00000129295	ENST00000620350	0	23639	DNAAF11	dynein axonemal assembly factor 11
2	238145917	238146317	401	*	18447	0	Intron (ENST00000409223/ENSG00000168427, intron 5 of 7)	2	238138668	238152947	14280	1	ENSG00000168427	ENST00000409223	7249	377007	KLHL30	kelch like family member 30
9	133506572	133506972	401	*	33183	0	Distal Intergenic	9	133514586	133524959	10374	2	ENSG00000187616	ENST00000339996	17987	389827	MYMK	myomaker, myoblast fusion factor
12	70645808	70646208	401	*	7687	0	Intron (ENST00000440835/ENSG00000153233, intron 9 of 9)	12	70591734	70637440	45707	2	ENSG00000127329	ENST00000552253	-8368	5787	PTPRB	protein tyrosine phosphatase receptor type B
7	155239682	155240082	401	*	30383	0	Exon (ENST00000702445/ENSG00000290007, exon 3 of 4)	7	155238269	155252475	14207	2	ENSG00000290007	ENST00000702445	12393	105375587	LOC105375587	uncharacterized LOC105375587
15	48682942	48683342	401	*	10431	0	Distal Intergenic	15	48662531	48663056	526	2	ENSG00000273925	ENST00000616350	-19886	NA	NA	NA
5	145848965	145849365	401	*	25512	0	Distal Intergenic	5	145819688	145835369	15682	2	ENSG00000186314	ENST00000515475	-13596	153768	PRELID2	PRELI domain containing 2
5	151652031	151652431	401	*	25689	0	Promoter (<=1kb)	5	151652275	151655449	3175	1	ENSG00000260581	ENST00000564471	0	105378231	LOC105378231	uncharacterized LOC105378231
7	99465991	99466391	401	*	29628	0	Promoter (<=1kb)	7	99433380	99466163	32784	2	ENSG00000106246	ENST00000430982	0	26024	PTCD1	pentatricopeptide repeat domain 1
5	168332026	168332426	401	*	25869	0	Intron (ENST00000265293/ENSG00000113645, intron 1 of 22)	5	168316620	168397786	81167	1	ENSG00000113645	ENST00000519859	15406	23286	WWC1	WW and C2 domain containing 1
5	143377147	143377547	401	*	25491	0	Promoter (1-2kb)	5	143375628	143375883	256	2	ENSG00000279679	ENST00000625059	-1264	NA	NA	NA
2	229586905	229587305	401	*	18244	0	Promoter (<=1kb)	2	229580154	229587177	7024	2	ENSG00000187957	ENST00000482831	0	92737	DNER	delta/notch like EGF repeat containing
14	50018296	50018696	401	*	9393	0	Intron (ENST00000635379/ENSG00000214900, intron 5 of 11)	14	50007334	50011389	4056	2	ENSG00000214900	ENST00000553463	-6907	196913	LINC01599	long intergenic non-protein coding RNA 1599
6	134787217	134787617	401	*	27693	0	Distal Intergenic	6	134706060	134707349	1290	2	ENSG00000236389	ENST00000447557	-79868	NA	NA	NA
2	216792602	216793002	401	*	17980	0	Promoter (<=1kb)	2	216793489	216793600	112	2	ENSG00000222832	ENST00000410900	598	100873390	RNA5SP120	RNA, 5S ribosomal pseudogene 120
1	84272401	84272801	401	*	1197	0	Distal Intergenic	1	84277321	84277457	137	1	ENSG00000199959	ENST00000363089	-4520	124904808	LOC124904808	small nucleolar RNA SNORA2/SNORA34 family
2	27209990	27210390	401	*	15549	0	Promoter (1-2kb)	2	27200436	27211752	11317	2	ENSG00000138074	ENST00000408041	1362	8884	SLC5A6	solute carrier family 5 member 6
15	51121125	51121525	401	*	10450	0	Intron (ENST00000559909/ENSG00000259240, intron 1 of 2)	15	51056598	51105276	48679	2	ENSG00000183578	ENST00000327536	-15849	388121	TNFAIP8L3	TNF alpha induced protein 8 like 3
7	28020299	28020699	401	*	28663	0	Promoter (<=1kb)	7	27846503	28020799	174297	2	ENSG00000153814	ENST00000420835	100	221895	JAZF1	JAZF zinc finger 1
5	96094060	96094460	401	*	24906	0	Intron (ENST00000502645/ENSG00000251314, intron 1 of 4)	5	96079138	96079212	75	1	ENSG00000207578	ENST00000384846	14922	693168	MIR583	microRNA 583
19	1021354	1021754	401	*	13893	0	Promoter (<=1kb)	19	1021522	1021628	107	1	ENSG00000207357	ENST00000384627	0	103625684	RNU6-2	RNA, U6 small nuclear 2
7	92740727	92741127	401	*	29545	0	Intron (ENST00000265734/ENSG00000105810, intron 3 of 7)	7	92671235	92725710	54476	2	ENSG00000105810	ENST00000473078	-15017	1021	CDK6	cyclin dependent kinase 6
22	27474925	27475325	401	*	19783	0	Distal Intergenic	22	27457247	27460060	2814	2	ENSG00000227880	ENST00000440477	-14865	NA	NA	NA
2	47656729	47657129	401	*	16043	0	Intron (ENST00000645339/ENSG00000095002, intron 17 of 18)	2	47690716	47691246	531	2	ENSG00000230979	ENST00000456046	34117	285053	RPL18AP6	ribosomal protein L18a pseudogene 6
3	190404689	190405089	401	*	22508	0	Exon (ENST00000468220/ENSG00000113946, exon 5 of 5)	3	190388163	190412138	23976	1	ENSG00000113946	ENST00000264734	16526	10686	CLDN16	claudin 16
12	122808761	122809161	401	*	8207	0	Intron (ENST00000392441/ENSG00000130783, intron 10 of 11)	12	122788785	122827211	38427	1	ENSG00000130783	ENST00000392440	19976	84660	CCDC62	coiled-coil domain containing 62
12	106357654	106358054	401	*	7915	0	Promoter (<=1kb)	12	106357748	106510198	152451	1	ENSG00000013503	ENST00000228347	0	55703	POLR3B	RNA polymerase III subunit B
1	90925943	90926343	401	*	1337	0	Intron (ENST00000370440/ENSG00000122482, intron 4 of 5)	1	90916791	90918391	1601	2	ENSG00000122482	ENST00000482709	-7552	84146	ZNF644	zinc finger protein 644
12	104454999	104455399	401	*	7890	0	Promoter (<=1kb)	12	104455295	104456996	1702	1	ENSG00000171310	ENST00000550711	0	50515	CHST11	carbohydrate sulfotransferase 11
5	172410110	172410510	401	*	25948	0	Intron (ENST00000636523/ENSG00000174705, intron 2 of 13)	5	172325000	172454308	129309	2	ENSG00000174705	ENST00000636523	43798	285590	SH3PXD2B	SH3 and PX domains 2B
18	62388874	62389274	401	*	13780	0	3' UTR	18	62372894	62378130	5237	2	ENSG00000267341	ENST00000589084	-10744	NA	NA	NA
